datetime,datetime_nano,KQ.m@DCE.i.open,KQ.m@DCE.i.high,KQ.m@DCE.i.low,KQ.m@DCE.i.close,KQ.m@DCE.i.volume,KQ.m@DCE.i.open_oi,KQ.m@DCE.i.close_oi
2020-07-06 00:00:00.000000000,1593964800000000000,750.5,760.0,740.0,750.5,972922,752610,730998
2020-07-07 00:00:00.000000000,1594051200000000000,751.0,773.5,749.0,767.0,877452,730998,756718
2020-07-08 00:00:00.000000000,1594137600000000000,767.5,791.0,765.5,788.0,928913,756718,809803
2020-07-09 00:00:00.000000000,1594224000000000000,790.0,800.5,782.0,789.0,974604,809803,776280
2020-07-10 00:00:00.000000000,1594310400000000000,789.5,797.0,785.0,790.5,771459,776280,792903
2020-07-13 00:00:00.000000000,1594569600000000000,797.5,837.0,793.0,829.0,1292922,792903,788495
2020-07-14 00:00:00.000000000,1594656000000000000,827.5,845.0,823.5,838.5,936372,788495,765566
2020-07-15 00:00:00.000000000,1594742400000000000,840.5,843.5,824.5,837.0,791457,765566,718677
2020-07-16 00:00:00.000000000,1594828800000000000,835.0,839.5,820.0,826.5,958778,718677,697273
2020-07-17 00:00:00.000000000,1594915200000000000,824.0,830.5,807.0,826.0,996108,697273,669808
2020-07-20 00:00:00.000000000,1595174400000000000,825.0,829.0,811.0,817.0,701050,669808,661314
2020-07-21 00:00:00.000000000,1595260800000000000,816.0,848.0,812.0,841.0,885774,661314,679814
2020-07-22 00:00:00.000000000,1595347200000000000,841.0,861.5,836.5,841.5,827704,679814,651046
2020-07-23 00:00:00.000000000,1595433600000000000,838.0,855.0,835.0,845.5,719570,651046,641938
2020-07-24 00:00:00.000000000,1595520000000000000,845.0,849.0,815.5,827.5,966500,641938,600965
2020-07-27 00:00:00.000000000,1595779200000000000,827.5,837.0,809.0,814.5,694536,600965,567344
2020-07-28 00:00:00.000000000,1595865600000000000,814.5,835.0,812.5,820.0,683568,567344,547538
2020-07-29 00:00:00.000000000,1595952000000000000,819.5,843.5,818.5,841.5,631840,547538,574392
2020-07-30 00:00:00.000000000,1596038400000000000,842.5,847.5,831.5,840.0,609121,574392,557721
2020-07-31 00:00:00.000000000,1596124800000000000,839.5,851.5,821.0,849.5,764640,557721,568242
2020-08-03 00:00:00.000000000,1596384000000000000,846.5,876.5,842.0,873.0,663755,568242,577669
2020-08-04 00:00:00.000000000,1596470400000000000,877.0,893.0,875.5,890.0,512590,577669,557902
2020-08-05 00:00:00.000000000,1596556800000000000,886.5,897.0,873.5,888.0,529387,557902,538111
2020-08-06 00:00:00.000000000,1596643200000000000,892.0,915.0,890.0,910.0,568556,538111,507119
2020-08-07 00:00:00.000000000,1596729600000000000,907.5,910.0,883.0,896.0,593985,507119,444354
2020-08-10 00:00:00.000000000,1596988800000000000,817.5,825.0,805.5,822.5,495474,444354,521125
2020-08-11 00:00:00.000000000,1597075200000000000,834.5,851.5,824.5,834.0,729779,521125,576622
2020-08-12 00:00:00.000000000,1597161600000000000,834.5,836.5,807.5,832.5,809978,576622,562681
2020-08-13 00:00:00.000000000,1597248000000000000,841.5,844.5,811.5,826.5,764829,562681,579444
2020-08-14 00:00:00.000000000,1597334400000000000,829.0,841.0,820.0,839.0,706167,579444,601106
2020-08-17 00:00:00.000000000,1597593600000000000,822.5,844.0,822.0,834.5,885588,601106,618809
2020-08-18 00:00:00.000000000,1597680000000000000,837.5,863.5,834.5,863.0,717615,618809,700672
2020-08-19 00:00:00.000000000,1597766400000000000,866.0,873.0,850.0,857.0,808748,700672,681173
2020-08-20 00:00:00.000000000,1597852800000000000,855.5,862.0,842.0,848.0,745445,681173,668987
2020-08-21 00:00:00.000000000,1597939200000000000,849.5,860.5,837.0,841.5,870696,668987,666420
2020-08-24 00:00:00.000000000,1598198400000000000,841.5,846.5,831.0,832.5,563402,666420,650424
2020-08-25 00:00:00.000000000,1598284800000000000,831.0,834.5,808.0,813.5,948279,650424,643575
2020-08-26 00:00:00.000000000,1598371200000000000,817.0,828.5,809.0,828.5,712029,643575,650482
2020-08-27 00:00:00.000000000,1598457600000000000,826.5,831.5,811.5,814.5,663047,650482,665822
2020-08-28 00:00:00.000000000,1598544000000000000,812.0,834.5,808.0,832.5,755406,665822,676293
2020-08-31 00:00:00.000000000,1598803200000000000,833.5,859.5,828.5,844.0,773901,676293,680630
2020-09-01 00:00:00.000000000,1598889600000000000,846.0,851.5,840.5,846.5,450558,680630,684323
2020-09-02 00:00:00.000000000,1598976000000000000,848.0,858.0,843.5,854.5,610304,684323,707912
2020-09-03 00:00:00.000000000,1599062400000000000,862.5,874.0,854.5,857.5,757562,707912,713927
2020-09-04 00:00:00.000000000,1599148800000000000,859.5,862.0,837.5,850.0,834320,713927,707727
2020-09-07 00:00:00.000000000,1599408000000000000,853.0,871.5,843.5,851.5,979614,707727,719947
2020-09-08 00:00:00.000000000,1599494400000000000,854.5,864.5,841.0,844.0,781923,719947,706565
2020-09-09 00:00:00.000000000,1599580800000000000,839.0,858.0,824.0,824.5,1199196,706565,725138
2020-09-10 00:00:00.000000000,1599667200000000000,834.5,842.0,816.0,822.0,1019496,725138,721765
2020-09-11 00:00:00.000000000,1599753600000000000,825.5,839.0,820.5,837.0,770729,721765,726657
2020-09-14 00:00:00.000000000,1600012800000000000,841.5,850.0,833.5,848.5,730992,726657,734263
2020-09-15 00:00:00.000000000,1600099200000000000,848.5,853.0,827.0,827.5,897152,734263,765180
2020-09-16 00:00:00.000000000,1600185600000000000,828.0,831.5,792.5,796.5,1376759,765180,810703
2020-09-17 00:00:00.000000000,1600272000000000000,798.5,799.0,783.5,790.0,1108388,810703,786453
2020-09-18 00:00:00.000000000,1600358400000000000,791.0,808.0,789.5,803.0,1094427,786453,770654
2020-09-21 00:00:00.000000000,1600617600000000000,806.5,809.5,772.5,776.0,1109835,770654,768814
2020-09-22 00:00:00.000000000,1600704000000000000,773.5,783.5,755.5,772.5,1087664,768814,755258
2020-09-23 00:00:00.000000000,1600790400000000000,770.5,781.0,751.0,766.5,1065601,755258,736179
2020-09-24 00:00:00.000000000,1600876800000000000,767.0,774.5,757.0,767.0,901870,736179,736696
2020-09-25 00:00:00.000000000,1600963200000000000,768.0,771.0,754.0,764.5,919048,736696,745442
2020-09-28 00:00:00.000000000,1601222400000000000,764.5,779.5,761.5,770.0,866126,745442,713459
2020-09-29 00:00:00.000000000,1601308800000000000,772.5,781.0,764.0,780.5,680948,713459,709131
2020-09-30 00:00:00.000000000,1601395200000000000,781.0,809.0,778.0,809.0,897892,709131,646549
2020-10-09 00:00:00.000000000,1602172800000000000,818.0,834.0,808.5,830.0,580009,646549,683201
2020-10-12 00:00:00.000000000,1602432000000000000,833.0,833.5,821.0,825.0,504890,683201,689998
2020-10-13 00:00:00.000000000,1602518400000000000,824.5,826.5,808.0,813.0,756957,689998,683463
2020-10-14 00:00:00.000000000,1602604800000000000,812.0,816.0,792.0,798.5,751316,683463,692346
2020-10-15 00:00:00.000000000,1602691200000000000,801.0,803.5,783.5,787.5,700040,692346,696921
2020-10-16 00:00:00.000000000,1602777600000000000,785.5,792.5,776.5,785.5,651523,696921,694582
2020-10-19 00:00:00.000000000,1603036800000000000,789.0,804.0,769.5,781.0,1078306,694582,706478
2020-10-20 00:00:00.000000000,1603123200000000000,783.5,792.5,777.5,789.0,662032,706478,703926
2020-10-21 00:00:00.000000000,1603209600000000000,788.0,798.0,782.5,797.0,690146,703926,713298
2020-10-22 00:00:00.000000000,1603296000000000000,799.5,806.0,785.0,793.5,827387,713298,714147
2020-10-23 00:00:00.000000000,1603382400000000000,792.5,798.5,771.0,771.5,877316,714147,741616
2020-10-26 00:00:00.000000000,1603641600000000000,771.5,776.0,756.5,760.5,814160,741616,756907
2020-10-27 00:00:00.000000000,1603728000000000000,759.5,773.0,759.0,768.0,612011,756907,739612
2020-10-28 00:00:00.000000000,1603814400000000000,766.0,788.5,762.0,785.5,966654,739612,708012
2020-10-29 00:00:00.000000000,1603900800000000000,781.5,784.0,773.0,779.5,711318,708012,681224
2020-10-30 00:00:00.000000000,1603987200000000000,776.0,803.0,767.0,794.5,1040008,681224,671806
2020-11-02 00:00:00.000000000,1604246400000000000,796.5,803.5,789.0,801.0,609233,671806,682938
2020-11-03 00:00:00.000000000,1604332800000000000,804.5,804.5,785.5,787.0,588565,682938,683017
2020-11-04 00:00:00.000000000,1604419200000000000,789.5,801.0,783.5,786.5,852700,683017,631980
2020-11-05 00:00:00.000000000,1604505600000000000,789.5,794.5,772.5,783.0,792304,631980,613898
2020-11-06 00:00:00.000000000,1604592000000000000,784.5,795.0,783.0,789.5,611651,613898,599974
2020-11-09 00:00:00.000000000,1604851200000000000,792.0,827.0,790.5,817.5,1041230,599974,610334
2020-11-10 00:00:00.000000000,1604937600000000000,825.5,842.5,820.5,825.5,970185,610334,601025
2020-11-11 00:00:00.000000000,1605024000000000000,827.5,844.0,825.0,838.0,602312,601025,618333
2020-11-12 00:00:00.000000000,1605110400000000000,839.0,850.0,830.0,835.5,786434,618333,616131
2020-11-13 00:00:00.000000000,1605196800000000000,835.0,838.5,823.0,832.5,676616,616131,617317
2020-11-16 00:00:00.000000000,1605456000000000000,833.5,846.5,819.5,841.0,841837,617317,623513
2020-11-17 00:00:00.000000000,1605542400000000000,840.5,856.5,836.5,855.0,680176,623513,642519
2020-11-18 00:00:00.000000000,1605628800000000000,855.0,861.5,850.0,858.5,551506,642519,628403
2020-11-19 00:00:00.000000000,1605715200000000000,861.5,886.0,860.0,876.5,798767,628403,620568
2020-11-20 00:00:00.000000000,1605801600000000000,875.5,889.0,870.5,887.5,516606,620568,617018
2020-11-23 00:00:00.000000000,1606060800000000000,887.0,894.0,861.5,867.5,709717,617018,550375
2020-11-24 00:00:00.000000000,1606147200000000000,869.0,882.5,867.5,876.0,443067,550375,562787
2020-11-25 00:00:00.000000000,1606233600000000000,877.0,892.0,869.0,880.0,659985,562787,554159
2020-11-26 00:00:00.000000000,1606320000000000000,879.5,898.5,878.5,897.0,576556,554159,567421
2020-11-27 00:00:00.000000000,1606406400000000000,900.5,908.5,892.5,902.0,537351,567421,546854
2020-11-30 00:00:00.000000000,1606665600000000000,902.0,919.0,892.5,911.5,555715,546854,516033
2020-12-01 00:00:00.000000000,1606752000000000000,909.0,911.5,895.0,908.5,433082,516033,474635
2020-12-02 00:00:00.000000000,1606838400000000000,910.0,934.5,906.5,934.0,503611,474635,465742
2020-12-03 00:00:00.000000000,1606924800000000000,937.0,941.5,921.5,937.0,426958,465742,434614
2020-12-04 00:00:00.000000000,1607011200000000000,937.5,974.0,927.5,972.0,640122,434614,398332
2020-12-07 00:00:00.000000000,1607270400000000000,900.5,923.5,886.5,913.5,909108,398332,524475
2020-12-08 00:00:00.000000000,1607356800000000000,917.0,935.5,904.0,912.0,921351,524475,563624
2020-12-09 00:00:00.000000000,1607443200000000000,909.5,928.0,895.5,918.5,822496,563624,560151
2020-12-10 00:00:00.000000000,1607529600000000000,921.0,975.5,920.0,971.0,975478,560151,599405
2020-12-11 00:00:00.000000000,1607616000000000000,976.0,1042.0,963.0,989.5,1606451,599405,540878
2020-12-14 00:00:00.000000000,1607875200000000000,991.5,1005.0,956.0,966.0,730194,540878,517179
2020-12-15 00:00:00.000000000,1607961600000000000,963.0,1001.5,958.0,994.0,576931,517179,516215
2020-12-16 00:00:00.000000000,1608048000000000000,996.5,1017.0,985.5,1007.5,608591,516215,522085
2020-12-17 00:00:00.000000000,1608134400000000000,1006.0,1026.5,997.0,1026.5,463368,522085,528253
2020-12-18 00:00:00.000000000,1608220800000000000,1027.0,1076.5,1022.0,1073.5,605628,528253,532889
2020-12-21 00:00:00.000000000,1608480000000000000,1068.0,1147.0,1056.0,1144.5,797971,532889,509275
2020-12-22 00:00:00.000000000,1608566400000000000,1128.0,1137.5,1041.0,1055.0,692065,509275,479044
2020-12-23 00:00:00.000000000,1608652800000000000,1063.0,1069.5,990.5,1026.5,632679,479044,460287
2020-12-24 00:00:00.000000000,1608739200000000000,1024.0,1059.0,1020.5,1036.0,365819,460287,473103
2020-12-25 00:00:00.000000000,1608825600000000000,1028.0,1068.0,1005.0,1063.0,432032,473103,483711
2020-12-28 00:00:00.000000000,1609084800000000000,1059.0,1066.5,1015.5,1025.5,379841,483711,473829
2020-12-29 00:00:00.000000000,1609171200000000000,1027.0,1049.5,994.5,1010.5,442243,473829,470678
2020-12-30 00:00:00.000000000,1609257600000000000,1000.5,1005.5,959.0,984.0,569237,470678,439796
2020-12-31 00:00:00.000000000,1609344000000000000,981.0,998.0,972.5,996.0,315009,439796,418984
2021-01-04 00:00:00.000000000,1609689600000000000,989.5,1023.0,972.0,1019.5,275823,418984,432352
2021-01-05 00:00:00.000000000,1609776000000000000,1022.5,1043.5,1013.5,1039.0,330531,432352,442024
2021-01-06 00:00:00.000000000,1609862400000000000,1043.5,1048.5,1016.0,1033.5,311992,442024,444099
2021-01-07 00:00:00.000000000,1609948800000000000,1037.5,1066.0,1021.5,1062.5,332657,444099,453379
2021-01-08 00:00:00.000000000,1610035200000000000,1065.0,1079.0,1042.5,1067.0,349761,453379,447303
2021-01-11 00:00:00.000000000,1610294400000000000,1066.5,1072.5,1022.0,1046.0,442891,447303,463457
2021-01-12 00:00:00.000000000,1610380800000000000,1049.0,1060.0,1005.0,1049.0,451154,463457,459969
2021-01-13 00:00:00.000000000,1610467200000000000,1050.5,1054.0,1022.0,1034.0,409558,459969,469341
2021-01-14 00:00:00.000000000,1610553600000000000,1030.0,1059.5,1017.0,1055.0,396079,469341,483107
2021-01-15 00:00:00.000000000,1610640000000000000,1062.5,1069.0,1047.5,1053.0,355136,483107,465548
2021-01-18 00:00:00.000000000,1610899200000000000,1054.0,1084.5,1034.0,1075.5,364459,465548,472784
2021-01-19 00:00:00.000000000,1610985600000000000,1075.0,1077.0,1040.0,1046.0,350032,472784,453527
2021-01-20 00:00:00.000000000,1611072000000000000,1052.0,1067.0,1035.5,1059.0,311415,453527,461442
2021-01-21 00:00:00.000000000,1611158400000000000,1059.0,1069.5,1035.0,1061.0,376387,461442,471756
2021-01-22 00:00:00.000000000,1611244800000000000,1066.0,1073.0,1038.0,1046.5,299495,471756,450698
2021-01-25 00:00:00.000000000,1611504000000000000,1040.0,1061.0,1018.5,1046.5,395952,450698,461023
2021-01-26 00:00:00.000000000,1611590400000000000,1049.5,1063.0,1025.0,1025.5,306671,461023,448654
2021-01-27 00:00:00.000000000,1611676800000000000,1027.0,1048.5,1015.5,1041.5,308222,448654,448450
2021-01-28 00:00:00.000000000,1611763200000000000,1035.5,1039.5,978.5,985.5,489258,448450,473988
2021-01-29 00:00:00.000000000,1611849600000000000,984.0,995.0,970.0,990.0,348655,473988,442722
2021-02-01 00:00:00.000000000,1612108800000000000,993.0,1008.0,973.5,977.0,338838,442722,445995
2021-02-02 00:00:00.000000000,1612195200000000000,978.5,986.0,925.0,933.5,404849,445995,447935
2021-02-03 00:00:00.000000000,1612281600000000000,937.5,954.0,930.5,948.0,290732,447935,431478
2021-02-04 00:00:00.000000000,1612368000000000000,951.0,993.0,944.0,991.0,353273,431478,438082
2021-02-05 00:00:00.000000000,1612454400000000000,987.5,1017.0,984.0,1004.5,364841,438082,430234
2021-02-08 00:00:00.000000000,1612713600000000000,999.5,1033.0,996.0,1028.0,271228,430234,424132
2021-02-09 00:00:00.000000000,1612800000000000000,1034.0,1067.0,1022.5,1061.5,262288,424132,428798
2021-02-10 00:00:00.000000000,1612886400000000000,1063.0,1072.0,1041.0,1071.5,230376,428798,406663
2021-02-18 00:00:00.000000000,1613577600000000000,1103.5,1134.5,1100.0,1131.5,229928,406663,431816
2021-02-19 00:00:00.000000000,1613664000000000000,1124.0,1145.0,1089.5,1117.0,349566,431816,436238
2021-02-22 00:00:00.000000000,1613923200000000000,1117.0,1180.0,1110.0,1139.0,339864,436238,436393
2021-02-23 00:00:00.000000000,1614009600000000000,1137.5,1146.5,1101.0,1107.0,301648,436393,430270
2021-02-24 00:00:00.000000000,1614096000000000000,1105.5,1133.0,1090.0,1129.5,330343,430270,434506
2021-02-25 00:00:00.000000000,1614182400000000000,1130.0,1161.0,1105.0,1131.0,393130,434506,433440
2021-02-26 00:00:00.000000000,1614268800000000000,1132.0,1166.5,1113.5,1151.0,436539,433440,447865
2021-03-01 00:00:00.000000000,1614528000000000000,1142.5,1161.0,1122.0,1132.5,335019,447865,428575
2021-03-02 00:00:00.000000000,1614614400000000000,1133.0,1155.0,1117.5,1154.5,328817,428575,434735
2021-03-03 00:00:00.000000000,1614700800000000000,1149.5,1178.0,1130.0,1153.5,383878,434735,431436
2021-03-04 00:00:00.000000000,1614787200000000000,1148.5,1185.0,1143.5,1174.5,345076,431436,453203
2021-03-05 00:00:00.000000000,1614873600000000000,1167.0,1173.0,1112.5,1127.5,441472,453203,436997
2021-03-08 00:00:00.000000000,1615132800000000000,1135.0,1168.0,1123.0,1143.5,310613,436997,418799
2021-03-09 00:00:00.000000000,1615219200000000000,1140.0,1141.5,1031.0,1031.5,493703,418799,418115
2021-03-10 00:00:00.000000000,1615305600000000000,1042.0,1053.0,1022.0,1040.5,379075,418115,403990
2021-03-11 00:00:00.000000000,1615392000000000000,1055.0,1095.0,1031.0,1093.5,419923,403990,418769
2021-03-12 00:00:00.000000000,1615478400000000000,1084.5,1098.5,1041.0,1059.0,384116,418769,411811
2021-03-15 00:00:00.000000000,1615737600000000000,1057.0,1059.0,1005.0,1035.0,452318,411811,419881
2021-03-16 00:00:00.000000000,1615824000000000000,1047.5,1083.5,1042.5,1070.0,385511,419881,406380
2021-03-17 00:00:00.000000000,1615910400000000000,1062.5,1074.5,1047.5,1068.0,263399,406380,385483
2021-03-18 00:00:00.000000000,1615996800000000000,1065.5,1098.5,1060.0,1089.0,285318,385483,388856
2021-03-19 00:00:00.000000000,1616083200000000000,1081.5,1095.0,1036.5,1042.0,416614,388856,389241
2021-03-22 00:00:00.000000000,1616342400000000000,1034.0,1055.0,990.5,1004.5,415918,389241,363202
2021-03-23 00:00:00.000000000,1616428800000000000,1010.5,1040.0,1007.0,1039.5,293973,363202,355741
2021-03-24 00:00:00.000000000,1616515200000000000,1036.0,1055.0,1016.5,1053.0,321327,355741,355904
2021-03-25 00:00:00.000000000,1616601600000000000,1058.0,1079.0,1054.5,1067.5,264329,355904,342229
2021-03-26 00:00:00.000000000,1616688000000000000,1061.0,1094.0,1052.0,1088.5,252689,342229,340054
2021-03-29 00:00:00.000000000,1616947200000000000,1088.0,1143.0,1081.5,1123.0,324703,340054,342298
2021-03-30 00:00:00.000000000,1617033600000000000,1107.0,1118.0,1073.5,1098.5,271702,342298,301781
2021-03-31 00:00:00.000000000,1617120000000000000,1096.5,1109.0,1070.0,1079.5,211226,301781,279136
2021-04-01 00:00:00.000000000,1617206400000000000,929.5,987.0,920.0,975.5,273374,279136,385939
2021-04-02 00:00:00.000000000,1617292800000000000,980.0,997.0,957.5,979.0,298590,385939,409108
2021-04-06 00:00:00.000000000,1617638400000000000,984.0,999.5,961.5,971.0,247564,409108,425454
2021-04-07 00:00:00.000000000,1617724800000000000,971.0,1003.0,968.5,993.5,392337,425454,472071
2021-04-08 00:00:00.000000000,1617811200000000000,996.0,996.5,970.0,982.5,320400,472071,454267
2021-04-09 00:00:00.000000000,1617897600000000000,989.5,1001.5,973.0,979.0,337680,454267,476528
2021-04-12 00:00:00.000000000,1618156800000000000,979.0,1018.5,964.0,1014.0,509786,476528,506869
2021-04-13 00:00:00.000000000,1618243200000000000,1016.5,1024.5,1006.5,1022.5,274885,506869,494864
2021-04-14 00:00:00.000000000,1618329600000000000,1023.5,1026.5,1002.5,1011.5,243691,494864,485615
2021-04-15 00:00:00.000000000,1618416000000000000,1015.0,1056.5,1010.5,1048.5,400849,485615,534831
2021-04-16 00:00:00.000000000,1618502400000000000,1048.0,1063.5,1042.0,1046.0,299826,534831,500981
2021-04-19 00:00:00.000000000,1618761600000000000,1048.0,1080.0,1040.0,1060.0,302064,500981,512660
2021-04-20 00:00:00.000000000,1618848000000000000,1067.0,1110.0,1062.5,1100.0,334225,512660,528081
2021-04-21 00:00:00.000000000,1618934400000000000,1100.0,1109.0,1086.5,1100.5,275605,528081,521594
2021-04-22 00:00:00.000000000,1619020800000000000,1092.0,1108.5,1075.0,1091.5,351560,521594,532672
2021-04-23 00:00:00.000000000,1619107200000000000,1096.0,1113.0,1084.0,1104.5,336996,532672,534206
2021-04-26 00:00:00.000000000,1619366400000000000,1098.0,1166.0,1096.0,1144.5,452497,534206,543408
2021-04-27 00:00:00.000000000,1619452800000000000,1147.5,1160.0,1140.5,1158.5,218974,543408,515118
2021-04-28 00:00:00.000000000,1619539200000000000,1161.5,1165.0,1118.0,1138.5,346233,515118,516170
2021-04-29 00:00:00.000000000,1619625600000000000,1125.0,1149.5,1110.0,1126.5,403201,516170,515483
2021-04-30 00:00:00.000000000,1619712000000000000,1135.0,1138.5,1083.0,1088.5,414193,515483,496978
2021-05-06 00:00:00.000000000,1620230400000000000,1122.0,1185.0,1121.0,1184.0,384539,496978,502244
2021-05-07 00:00:00.000000000,1620316800000000000,1185.0,1231.0,1176.5,1226.5,405835,502244,500629
2021-05-10 00:00:00.000000000,1620576000000000000,1231.0,1326.0,1212.0,1326.0,479029,500629,450302
2021-05-11 00:00:00.000000000,1620662400000000000,1336.0,1346.5,1265.5,1306.5,446913,450302,435656
2021-05-12 00:00:00.000000000,1620748800000000000,1304.0,1358.0,1283.0,1337.0,419666,435656,444172
2021-05-13 00:00:00.000000000,1620835200000000000,1313.0,1326.5,1190.0,1216.5,591743,444172,434134
2021-05-14 00:00:00.000000000,1620921600000000000,1213.5,1228.5,1141.5,1173.0,578030,434134,421992
2021-05-17 00:00:00.000000000,1621180800000000000,1187.5,1214.0,1161.5,1197.5,463643,421992,444824
2021-05-18 00:00:00.000000000,1621267200000000000,1208.5,1256.0,1202.0,1242.5,412602,444824,450162
2021-05-19 00:00:00.000000000,1621353600000000000,1240.0,1249.5,1178.5,1192.5,458887,450162,468896
2021-05-20 00:00:00.000000000,1621440000000000000,1140.0,1164.0,1102.0,1142.5,606244,468896,464618
2021-05-21 00:00:00.000000000,1621526400000000000,1149.0,1155.0,1093.5,1096.5,456257,464618,456850
2021-05-24 00:00:00.000000000,1621785600000000000,1086.5,1099.5,1016.0,1064.0,613318,456850,476319
2021-05-25 00:00:00.000000000,1621872000000000000,1061.0,1079.0,1040.5,1058.0,389103,476319,443201
2021-05-26 00:00:00.000000000,1621958400000000000,1053.0,1068.5,992.0,994.5,508893,443201,487358
2021-05-27 00:00:00.000000000,1622044800000000000,987.5,1055.0,985.0,1046.5,468924,487358,474057
2021-05-28 00:00:00.000000000,1622131200000000000,1050.5,1074.5,1024.0,1063.0,435328,474057,464846
2021-05-31 00:00:00.000000000,1622390400000000000,1053.0,1122.5,1048.0,1106.0,498143,464846,465894
2021-06-01 00:00:00.000000000,1622476800000000000,1118.0,1170.5,1093.5,1169.5,502370,465894,478464
2021-06-02 00:00:00.000000000,1622563200000000000,1166.0,1191.5,1155.5,1168.5,404423,478464,478340
2021-06-03 00:00:00.000000000,1622649600000000000,1168.5,1221.5,1159.5,1194.0,478165,478340,498055
2021-06-04 00:00:00.000000000,1622736000000000000,1187.0,1199.0,1148.0,1168.5,517697,498055,490173
2021-06-07 00:00:00.000000000,1622995200000000000,1181.0,1197.0,1115.0,1118.0,513624,490173,472452
2021-06-08 00:00:00.000000000,1623081600000000000,1118.0,1152.0,1106.0,1149.0,407395,472452,470172
2021-06-09 00:00:00.000000000,1623168000000000000,1157.0,1191.5,1150.0,1175.0,383946,470172,479588
2021-06-10 00:00:00.000000000,1623254400000000000,1177.5,1193.5,1161.5,1178.0,345012,479588,486257
2021-06-11 00:00:00.000000000,1623340800000000000,1185.0,1248.0,1183.5,1247.0,429828,486257,497130
2021-06-15 00:00:00.000000000,1623686400000000000,1242.5,1247.0,1185.0,1225.5,349292,497130,498055
2021-06-16 00:00:00.000000000,1623772800000000000,1218.0,1232.0,1189.0,1197.5,343697,498055,493207
2021-06-17 00:00:00.000000000,1623859200000000000,1199.0,1225.5,1176.0,1223.5,431935,493207,514064
2021-06-18 00:00:00.000000000,1623945600000000000,1216.0,1253.5,1202.0,1203.0,492952,514064,506099
2021-06-21 00:00:00.000000000,1624204800000000000,1207.5,1215.0,1118.5,1121.0,568113,506099,501070
2021-06-22 00:00:00.000000000,1624291200000000000,1118.0,1149.5,1109.5,1139.0,470617,501070,484911
2021-06-23 00:00:00.000000000,1624377600000000000,1142.5,1181.5,1130.0,1173.0,428911,484911,491749
2021-06-24 00:00:00.000000000,1624464000000000000,1177.5,1194.0,1141.0,1164.5,416019,491749,479521
2021-06-25 00:00:00.000000000,1624550400000000000,1159.5,1190.0,1148.5,1185.0,374808,479521,481016
2021-06-28 00:00:00.000000000,1624809600000000000,1191.0,1209.5,1157.5,1196.0,412401,481016,491582
2021-06-29 00:00:00.000000000,1624896000000000000,1199.5,1200.5,1144.0,1153.0,399662,491582,482175
2021-06-30 00:00:00.000000000,1624982400000000000,1151.0,1171.5,1135.0,1165.0,407096,482175,481071
2021-07-01 00:00:00.000000000,1625068800000000000,1170.5,1191.0,1155.0,1166.0,357539,481071,480155
2021-07-02 00:00:00.000000000,1625155200000000000,1163.0,1190.0,1143.0,1182.5,430621,480155,492854
2021-07-05 00:00:00.000000000,1625414400000000000,1179.5,1226.0,1171.0,1225.0,380275,492854,510900
2021-07-06 00:00:00.000000000,1625500800000000000,1229.5,1241.5,1220.0,1231.0,284004,510900,511340
2021-07-07 00:00:00.000000000,1625587200000000000,1228.5,1247.5,1206.0,1244.0,407681,511340,528077
2021-07-08 00:00:00.000000000,1625673600000000000,1247.5,1252.0,1179.5,1187.5,512334,528077,493905
2021-07-09 00:00:00.000000000,1625760000000000000,1174.0,1187.5,1151.5,1163.0,448758,493905,480961
2021-07-12 00:00:00.000000000,1626019200000000000,1177.5,1213.0,1165.5,1188.5,442025,480961,475661
2021-07-13 00:00:00.000000000,1626105600000000000,1186.0,1231.5,1182.0,1225.0,373378,475661,473198
2021-07-14 00:00:00.000000000,1626192000000000000,1216.5,1223.0,1201.0,1219.5,294944,473198,451787
2021-07-15 00:00:00.000000000,1626278400000000000,1214.0,1240.0,1196.0,1234.0,359886,451787,484883
2021-07-16 00:00:00.000000000,1626364800000000000,1232.5,1265.5,1224.5,1241.0,380962,484883,476297
2021-07-19 00:00:00.000000000,1626624000000000000,1238.0,1248.0,1209.0,1225.0,324899,476297,437960
2021-07-20 00:00:00.000000000,1626710400000000000,1212.0,1241.0,1202.0,1233.0,286621,437960,425384
2021-07-21 00:00:00.000000000,1626796800000000000,1232.0,1242.5,1174.0,1174.0,403759,425384,415570
2021-07-22 00:00:00.000000000,1626883200000000000,1169.5,1178.0,1114.5,1138.0,478864,415570,423175
2021-07-23 00:00:00.000000000,1626969600000000000,1135.5,1140.0,1115.5,1124.0,287664,423175,396537
2021-07-26 00:00:00.000000000,1627228800000000000,1127.0,1161.5,1125.0,1136.5,330453,396537,386295
2021-07-27 00:00:00.000000000,1627315200000000000,1141.0,1161.0,1103.5,1109.5,342787,386295,376241
2021-07-28 00:00:00.000000000,1627401600000000000,1107.5,1148.0,1106.0,1137.5,298618,376241,358189
2021-07-29 00:00:00.000000000,1627488000000000000,1138.0,1142.5,1094.0,1114.5,313309,358189,334837
2021-07-30 00:00:00.000000000,1627574400000000000,1117.5,1122.0,1013.0,1027.0,438636,334837,348432
2021-08-02 00:00:00.000000000,1627833600000000000,1034.0,1060.0,1019.0,1054.0,345601,348432,313373
2021-08-03 00:00:00.000000000,1627920000000000000,1055.0,1078.5,1044.5,1062.5,245384,313373,279771
2021-08-04 00:00:00.000000000,1628006400000000000,942.0,952.5,914.0,941.0,304183,279771,298266
