datetime,datetime_nano,KQ.m@CZCE.AP.open,KQ.m@CZCE.AP.high,KQ.m@CZCE.AP.low,KQ.m@CZCE.AP.close,KQ.m@CZCE.AP.volume,KQ.m@CZCE.AP.open_oi,KQ.m@CZCE.AP.close_oi
2022-03-14 00:00:00.000000000,1647187200000000000,9601.0,9746.0,9412.0,9494.0,132184,86100,77656
2022-03-15 00:00:00.000000000,1647273600000000000,9430.0,9438.0,9050.0,9058.0,131396,77656,71230
2022-03-16 00:00:00.000000000,1647360000000000000,9188.0,9400.0,9188.0,9232.0,95589,71230,63537
2022-03-17 00:00:00.000000000,1647446400000000000,9221.0,9325.0,9024.0,9271.0,103308,63537,66327
2022-03-18 00:00:00.000000000,1647532800000000000,9293.0,9373.0,9180.0,9238.0,67044,66327,64211
2022-03-21 00:00:00.000000000,1647792000000000000,9230.0,9398.0,9188.0,9298.0,75639,64211,64957
2022-03-22 00:00:00.000000000,1647878400000000000,9325.0,9545.0,9288.0,9512.0,79776,64957,64836
2022-03-23 00:00:00.000000000,1647964800000000000,9441.0,9840.0,9428.0,9796.0,91622,64836,68260
2022-03-24 00:00:00.000000000,1648051200000000000,9810.0,9964.0,9740.0,9830.0,84835,68260,67582
2022-03-25 00:00:00.000000000,1648137600000000000,9804.0,9999.0,9715.0,9996.0,93801,67582,67617
2022-03-28 00:00:00.000000000,1648396800000000000,10045.0,10142.0,9768.0,9869.0,94467,67617,63716
2022-03-29 00:00:00.000000000,1648483200000000000,9855.0,10020.0,9763.0,9900.0,65976,63716,62931
2022-03-30 00:00:00.000000000,1648569600000000000,8301.0,8479.0,8200.0,8214.0,163458,62931,96988
2022-03-31 00:00:00.000000000,1648656000000000000,8180.0,8365.0,8088.0,8288.0,179685,96988,99573
2022-04-01 00:00:00.000000000,1648742400000000000,8288.0,8668.0,8286.0,8666.0,216681,99573,118247
2022-04-06 00:00:00.000000000,1649174400000000000,8880.0,8942.0,8696.0,8884.0,218838,118247,129669
2022-04-07 00:00:00.000000000,1649260800000000000,8832.0,8978.0,8600.0,8667.0,307937,129669,142295
2022-04-08 00:00:00.000000000,1649347200000000000,8649.0,8950.0,8580.0,8931.0,251364,142295,141076
2022-04-11 00:00:00.000000000,1649606400000000000,9057.0,9217.0,9013.0,9115.0,316012,141076,159712
2022-04-12 00:00:00.000000000,1649692800000000000,9170.0,9200.0,9021.0,9097.0,222075,159712,142409
2022-04-13 00:00:00.000000000,1649779200000000000,9125.0,9218.0,8800.0,8812.0,333688,142409,160163
2022-04-14 00:00:00.000000000,1649865600000000000,8851.0,9013.0,8758.0,8808.0,260698,160163,147719
2022-04-15 00:00:00.000000000,1649952000000000000,8830.0,8940.0,8720.0,8800.0,290047,147719,156550
2022-04-18 00:00:00.000000000,1650211200000000000,8840.0,8936.0,8680.0,8724.0,267625,156550,149417
2022-04-19 00:00:00.000000000,1650297600000000000,8724.0,8850.0,8715.0,8765.0,195192,149417,147655
2022-04-20 00:00:00.000000000,1650384000000000000,8788.0,8896.0,8680.0,8738.0,306275,147655,165878
2022-04-21 00:00:00.000000000,1650470400000000000,8765.0,8810.0,8688.0,8713.0,179493,165878,153169
2022-04-22 00:00:00.000000000,1650556800000000000,8750.0,8784.0,8480.0,8507.0,269945,153169,152742
2022-04-25 00:00:00.000000000,1650816000000000000,8468.0,8722.0,8415.0,8642.0,286162,152742,142772
2022-04-26 00:00:00.000000000,1650902400000000000,8659.0,9129.0,8577.0,9110.0,381350,142772,161347
2022-04-27 00:00:00.000000000,1650988800000000000,9141.0,9296.0,9043.0,9273.0,373437,161347,169469
2022-04-28 00:00:00.000000000,1651075200000000000,9274.0,9466.0,9227.0,9359.0,358555,169469,168675
2022-04-29 00:00:00.000000000,1651161600000000000,9300.0,9457.0,9200.0,9398.0,295088,168675,159900
2022-05-05 00:00:00.000000000,1651680000000000000,9622.0,9637.0,9359.0,9400.0,205946,159900,157863
2022-05-06 00:00:00.000000000,1651766400000000000,9350.0,9500.0,9250.0,9415.0,275431,157863,161621
2022-05-09 00:00:00.000000000,1652025600000000000,9441.0,9460.0,9156.0,9213.0,237303,161621,153463
2022-05-10 00:00:00.000000000,1652112000000000000,9170.0,9288.0,9051.0,9217.0,232442,153463,152039
2022-05-11 00:00:00.000000000,1652198400000000000,9173.0,9438.0,9111.0,9433.0,245065,152039,161709
2022-05-12 00:00:00.000000000,1652284800000000000,9468.0,9510.0,9350.0,9418.0,214269,161709,158090
2022-05-13 00:00:00.000000000,1652371200000000000,9435.0,9556.0,9323.0,9344.0,234516,158090,151561
2022-05-16 00:00:00.000000000,1652630400000000000,9301.0,9369.0,9202.0,9248.0,165159,151561,142964
2022-05-17 00:00:00.000000000,1652716800000000000,9246.0,9438.0,9225.0,9318.0,205537,142964,150305
2022-05-18 00:00:00.000000000,1652803200000000000,9290.0,9325.0,9095.0,9103.0,191234,150305,142308
2022-05-19 00:00:00.000000000,1652889600000000000,9165.0,9280.0,9108.0,9232.0,171343,142308,138328
2022-05-20 00:00:00.000000000,1652976000000000000,9210.0,9410.0,9208.0,9380.0,201261,138328,148087
2022-05-23 00:00:00.000000000,1653235200000000000,9366.0,9370.0,9076.0,9104.0,244499,148087,151614
2022-05-24 00:00:00.000000000,1653321600000000000,9125.0,9216.0,8977.0,9184.0,259458,151614,141608
2022-05-25 00:00:00.000000000,1653408000000000000,9170.0,9248.0,9110.0,9163.0,148280,141608,132018
2022-05-26 00:00:00.000000000,1653494400000000000,9186.0,9199.0,8932.0,8945.0,192849,132018,146841
2022-05-27 00:00:00.000000000,1653580800000000000,8946.0,8996.0,8818.0,8943.0,261502,146841,151216
2022-05-30 00:00:00.000000000,1653840000000000000,8893.0,8928.0,8741.0,8746.0,168281,151216,150045
2022-05-31 00:00:00.000000000,1653926400000000000,8729.0,8889.0,8728.0,8853.0,145171,150045,145268
2022-06-01 00:00:00.000000000,1654012800000000000,8818.0,8945.0,8792.0,8806.0,183907,145268,149846
2022-06-02 00:00:00.000000000,1654099200000000000,8782.0,8895.0,8780.0,8857.0,140170,149846,146709
2022-06-06 00:00:00.000000000,1654444800000000000,8860.0,9102.0,8858.0,9096.0,212183,146709,154127
2022-06-07 00:00:00.000000000,1654531200000000000,9042.0,9050.0,8928.0,8944.0,157363,154127,140331
2022-06-08 00:00:00.000000000,1654617600000000000,8981.0,8994.0,8782.0,8802.0,174037,140331,153121
2022-06-09 00:00:00.000000000,1654704000000000000,8813.0,8862.0,8755.0,8800.0,131440,153121,149999
2022-06-10 00:00:00.000000000,1654790400000000000,8808.0,8856.0,8653.0,8780.0,234195,149999,165712
2022-06-13 00:00:00.000000000,1655049600000000000,8750.0,8901.0,8729.0,8877.0,146369,165712,148645
2022-06-14 00:00:00.000000000,1655136000000000000,8872.0,8918.0,8742.0,8762.0,149336,148645,145117
2022-06-15 00:00:00.000000000,1655222400000000000,8733.0,8946.0,8711.0,8903.0,190731,145117,145911
2022-06-16 00:00:00.000000000,1655308800000000000,8928.0,8980.0,8783.0,8806.0,180745,145911,137107
2022-06-17 00:00:00.000000000,1655395200000000000,8800.0,8900.0,8760.0,8797.0,159735,137107,135470
2022-06-20 00:00:00.000000000,1655654400000000000,8758.0,9089.0,8623.0,9075.0,317114,135470,167533
2022-06-21 00:00:00.000000000,1655740800000000000,9070.0,9090.0,8945.0,8989.0,170186,167533,146539
2022-06-22 00:00:00.000000000,1655827200000000000,8985.0,9047.0,8892.0,8955.0,209703,146539,143164
2022-06-23 00:00:00.000000000,1655913600000000000,8994.0,9020.0,8754.0,8816.0,218786,143164,137676
2022-06-24 00:00:00.000000000,1656000000000000000,8788.0,8824.0,8647.0,8714.0,195022,137676,144830
2022-06-27 00:00:00.000000000,1656259200000000000,8688.0,8980.0,8687.0,8941.0,210844,144830,138414
2022-06-28 00:00:00.000000000,1656345600000000000,8960.0,8970.0,8808.0,8873.0,123008,138414,124874
2022-06-29 00:00:00.000000000,1656432000000000000,8885.0,9023.0,8846.0,8919.0,160925,124874,131791
2022-06-30 00:00:00.000000000,1656518400000000000,8890.0,8911.0,8773.0,8786.0,141583,131791,125139
2022-07-01 00:00:00.000000000,1656604800000000000,8788.0,9060.0,8786.0,9045.0,227575,125139,146326
2022-07-04 00:00:00.000000000,1656864000000000000,8970.0,9287.0,8927.0,9239.0,224985,146326,157956
2022-07-05 00:00:00.000000000,1656950400000000000,9235.0,9260.0,9133.0,9222.0,138345,157956,150946
2022-07-06 00:00:00.000000000,1657036800000000000,9148.0,9180.0,8801.0,8911.0,274205,150946,137297
2022-07-07 00:00:00.000000000,1657123200000000000,8871.0,8931.0,8760.0,8819.0,173380,137297,127467
2022-07-08 00:00:00.000000000,1657209600000000000,8848.0,8920.0,8744.0,8830.0,190980,127467,134770
2022-07-11 00:00:00.000000000,1657468800000000000,8808.0,8810.0,8504.0,8569.0,233549,134770,153060
2022-07-12 00:00:00.000000000,1657555200000000000,8543.0,8596.0,8462.0,8493.0,126892,153060,144285
2022-07-13 00:00:00.000000000,1657641600000000000,8449.0,8567.0,8292.0,8526.0,213303,144285,156374
2022-07-14 00:00:00.000000000,1657728000000000000,8503.0,8550.0,8416.0,8441.0,105658,156374,146805
2022-07-15 00:00:00.000000000,1657814400000000000,8425.0,8518.0,8352.0,8433.0,149869,146805,146885
2022-07-18 00:00:00.000000000,1658073600000000000,8600.0,8930.0,8575.0,8875.0,252863,146885,149817
2022-07-19 00:00:00.000000000,1658160000000000000,8873.0,8930.0,8765.0,8802.0,158856,149817,133106
2022-07-20 00:00:00.000000000,1658246400000000000,8860.0,9028.0,8825.0,8902.0,144361,133106,134250
2022-07-21 00:00:00.000000000,1658332800000000000,8910.0,8927.0,8757.0,8812.0,118302,134250,132044
2022-07-22 00:00:00.000000000,1658419200000000000,8812.0,8939.0,8700.0,8907.0,184910,132044,142045
2022-07-25 00:00:00.000000000,1658678400000000000,8997.0,9015.0,8856.0,8922.0,105667,142045,135087
2022-07-26 00:00:00.000000000,1658764800000000000,8880.0,8887.0,8638.0,8703.0,165770,135087,133412
2022-07-27 00:00:00.000000000,1658851200000000000,8680.0,8755.0,8632.0,8708.0,98538,133412,122043
2022-07-28 00:00:00.000000000,1658937600000000000,8728.0,8830.0,8672.0,8728.0,124942,122043,121113
2022-07-29 00:00:00.000000000,1659024000000000000,8759.0,8916.0,8709.0,8886.0,127837,121113,114421
2022-08-01 00:00:00.000000000,1659283200000000000,8862.0,8862.0,8636.0,8687.0,137876,114421,115438
2022-08-02 00:00:00.000000000,1659369600000000000,8678.0,8761.0,8582.0,8631.0,122015,115438,110300
2022-08-03 00:00:00.000000000,1659456000000000000,8634.0,8707.0,8608.0,8640.0,72102,110300,107539
2022-08-04 00:00:00.000000000,1659542400000000000,8603.0,8828.0,8553.0,8772.0,145397,107539,118563
2022-08-05 00:00:00.000000000,1659628800000000000,8736.0,8748.0,8588.0,8606.0,110050,118563,109216
2022-08-08 00:00:00.000000000,1659888000000000000,8600.0,8640.0,8502.0,8513.0,115125,109216,120331
2022-08-09 00:00:00.000000000,1659974400000000000,8503.0,8680.0,8480.0,8603.0,125464,120331,113571
2022-08-10 00:00:00.000000000,1660060800000000000,8577.0,8712.0,8575.0,8632.0,86338,113571,110258
2022-08-11 00:00:00.000000000,1660147200000000000,8617.0,8685.0,8609.0,8655.0,64224,110258,107279
2022-08-12 00:00:00.000000000,1660233600000000000,8650.0,8748.0,8545.0,8578.0,110687,107279,115875
2022-08-15 00:00:00.000000000,1660492800000000000,8626.0,9000.0,8626.0,8991.0,204276,115875,137499
2022-08-16 00:00:00.000000000,1660579200000000000,8980.0,9030.0,8900.0,8998.0,111320,137499,127730
2022-08-17 00:00:00.000000000,1660665600000000000,9020.0,9099.0,8960.0,9086.0,102177,127730,129679
2022-08-18 00:00:00.000000000,1660752000000000000,9070.0,9085.0,9007.0,9047.0,82018,129679,127025
2022-08-19 00:00:00.000000000,1660838400000000000,9046.0,9178.0,8950.0,9165.0,147699,127025,136796
2022-08-22 00:00:00.000000000,1661097600000000000,9109.0,9124.0,9031.0,9071.0,100824,136796,122027
2022-08-23 00:00:00.000000000,1661184000000000000,9040.0,9188.0,9015.0,9151.0,110774,122027,128496
2022-08-24 00:00:00.000000000,1661270400000000000,9160.0,9207.0,9064.0,9113.0,95967,128496,124321
2022-08-25 00:00:00.000000000,1661356800000000000,9126.0,9298.0,9075.0,9180.0,118923,124321,133240
2022-08-26 00:00:00.000000000,1661443200000000000,9185.0,9264.0,9131.0,9255.0,82743,133240,126171
2022-08-29 00:00:00.000000000,1661702400000000000,9199.0,9275.0,9154.0,9180.0,91180,126171,127050
2022-08-30 00:00:00.000000000,1661788800000000000,9173.0,9205.0,9006.0,9091.0,111259,127050,115092
2022-08-31 00:00:00.000000000,1661875200000000000,9091.0,9195.0,9078.0,9156.0,71085,115092,113045
2022-09-01 00:00:00.000000000,1661961600000000000,9136.0,9188.0,9105.0,9158.0,66281,113045,113007
2022-09-02 00:00:00.000000000,1662048000000000000,9152.0,9265.0,9072.0,9222.0,107420,113007,122217
2022-09-05 00:00:00.000000000,1662307200000000000,9080.0,9099.0,8720.0,8721.0,211686,122217,106272
2022-09-06 00:00:00.000000000,1662393600000000000,8689.0,8745.0,8631.0,8642.0,94764,106272,86174
2022-09-07 00:00:00.000000000,1662480000000000000,8638.0,8749.0,8591.0,8677.0,82133,86174,79259
2022-09-08 00:00:00.000000000,1662566400000000000,8753.0,8770.0,8686.0,8693.0,74459,79259,134554
2022-09-09 00:00:00.000000000,1662652800000000000,8708.0,8743.0,8666.0,8679.0,99342,134554,141014
2022-09-13 00:00:00.000000000,1662998400000000000,8830.0,8903.0,8736.0,8769.0,147793,141014,153774
2022-09-14 00:00:00.000000000,1663084800000000000,8750.0,8765.0,8604.0,8645.0,143248,153774,161232
2022-09-15 00:00:00.000000000,1663171200000000000,8670.0,8740.0,8655.0,8717.0,111615,161232,153025
2022-09-16 00:00:00.000000000,1663257600000000000,8688.0,8692.0,8405.0,8412.0,221600,153025,199764
2022-09-19 00:00:00.000000000,1663516800000000000,8375.0,8488.0,8373.0,8450.0,130480,199764,189010
2022-09-20 00:00:00.000000000,1663603200000000000,8463.0,8544.0,8430.0,8479.0,128854,189010,189080
2022-09-21 00:00:00.000000000,1663689600000000000,8479.0,8493.0,8302.0,8410.0,216200,189080,204911
2022-09-22 00:00:00.000000000,1663776000000000000,8365.0,8517.0,8357.0,8440.0,129870,204911,188574
2022-09-23 00:00:00.000000000,1663862400000000000,8475.0,8479.0,8226.0,8228.0,191662,188574,211036
2022-09-26 00:00:00.000000000,1664121600000000000,8244.0,8300.0,8103.0,8240.0,187459,211036,200004
2022-09-27 00:00:00.000000000,1664208000000000000,8208.0,8282.0,8145.0,8205.0,161349,200004,198291
2022-09-28 00:00:00.000000000,1664294400000000000,8198.0,8333.0,8165.0,8255.0,161007,198291,192350
2022-09-29 00:00:00.000000000,1664380800000000000,8272.0,8298.0,8206.0,8262.0,100423,192350,179856
2022-09-30 00:00:00.000000000,1664467200000000000,8270.0,8350.0,8137.0,8332.0,219003,179856,185555
2022-10-10 00:00:00.000000000,1665331200000000000,8395.0,8400.0,7991.0,8054.0,226048,185555,197486
2022-10-11 00:00:00.000000000,1665417600000000000,8036.0,8070.0,7873.0,7909.0,196152,197486,211237
2022-10-12 00:00:00.000000000,1665504000000000000,7959.0,8017.0,7905.0,7982.0,154393,211237,189814
2022-10-13 00:00:00.000000000,1665590400000000000,8066.0,8156.0,8026.0,8102.0,187634,189814,193277
2022-10-14 00:00:00.000000000,1665676800000000000,8117.0,8187.0,8027.0,8175.0,189991,193277,185777
2022-10-17 00:00:00.000000000,1665936000000000000,8255.0,8468.0,8244.0,8413.0,247483,185777,185829
2022-10-18 00:00:00.000000000,1666022400000000000,8407.0,8458.0,8370.0,8389.0,159285,185829,168810
2022-10-19 00:00:00.000000000,1666108800000000000,8415.0,8556.0,8381.0,8549.0,180528,168810,176765
2022-10-20 00:00:00.000000000,1666195200000000000,8527.0,8625.0,8505.0,8603.0,173057,176765,173862
2022-10-21 00:00:00.000000000,1666281600000000000,8588.0,8597.0,8455.0,8547.0,181000,173862,169529
2022-10-24 00:00:00.000000000,1666540800000000000,8508.0,8509.0,8323.0,8465.0,234471,169529,172745
2022-10-25 00:00:00.000000000,1666627200000000000,8446.0,8480.0,8382.0,8445.0,129125,172745,157212
2022-10-26 00:00:00.000000000,1666713600000000000,8452.0,8491.0,8165.0,8171.0,248822,157212,180898
2022-10-27 00:00:00.000000000,1666800000000000000,8180.0,8206.0,8112.0,8160.0,189671,180898,163809
2022-10-28 00:00:00.000000000,1666886400000000000,8158.0,8346.0,8016.0,8322.0,298682,163809,169088
2022-10-31 00:00:00.000000000,1667145600000000000,8348.0,8349.0,8194.0,8279.0,168708,169088,155184
2022-11-01 00:00:00.000000000,1667232000000000000,8270.0,8393.0,8238.0,8297.0,155730,155184,153335
2022-11-02 00:00:00.000000000,1667318400000000000,8274.0,8325.0,8190.0,8265.0,178548,153335,152041
2022-11-03 00:00:00.000000000,1667404800000000000,8277.0,8488.0,8260.0,8457.0,206476,152041,165626
2022-11-04 00:00:00.000000000,1667491200000000000,8427.0,8595.0,8393.0,8591.0,154398,165626,158018
2022-11-07 00:00:00.000000000,1667750400000000000,8503.0,8512.0,8362.0,8441.0,152379,158018,151213
2022-11-08 00:00:00.000000000,1667836800000000000,8440.0,8494.0,8408.0,8441.0,108908,151213,144588
2022-11-09 00:00:00.000000000,1667923200000000000,8428.0,8429.0,8180.0,8237.0,208338,144588,160939
2022-11-10 00:00:00.000000000,1668009600000000000,8181.0,8229.0,8063.0,8085.0,199391,160939,159673
2022-11-11 00:00:00.000000000,1668096000000000000,8073.0,8195.0,8066.0,8099.0,166850,159673,157528
2022-11-14 00:00:00.000000000,1668355200000000000,8095.0,8185.0,8091.0,8132.0,109197,157528,152661
2022-11-15 00:00:00.000000000,1668441600000000000,8101.0,8210.0,8080.0,8168.0,142989,152661,162073
2022-11-16 00:00:00.000000000,1668528000000000000,8168.0,8240.0,8135.0,8141.0,121380,162073,155960
2022-11-17 00:00:00.000000000,1668614400000000000,8107.0,8208.0,8090.0,8168.0,135112,155960,160210
2022-11-18 00:00:00.000000000,1668700800000000000,8168.0,8258.0,8028.0,8234.0,182813,160210,162571
2022-11-21 00:00:00.000000000,1668960000000000000,8200.0,8222.0,7986.0,7992.0,179123,162571,172259
2022-11-22 00:00:00.000000000,1669046400000000000,7991.0,8040.0,7966.0,8017.0,121989,172259,163036
2022-11-23 00:00:00.000000000,1669132800000000000,8014.0,8050.0,7985.0,7996.0,71402,163036,160023
2022-11-24 00:00:00.000000000,1669219200000000000,8019.0,8188.0,8010.0,8140.0,156743,160023,157206
2022-11-25 00:00:00.000000000,1669305600000000000,8152.0,8211.0,8128.0,8171.0,77138,157206,144900
2022-11-28 00:00:00.000000000,1669564800000000000,8175.0,8175.0,7976.0,8049.0,129607,144900,148603
2022-11-29 00:00:00.000000000,1669651200000000000,8050.0,8250.0,8030.0,8158.0,140141,148603,137700
2022-11-30 00:00:00.000000000,1669737600000000000,8094.0,8118.0,7980.0,8022.0,155711,137700,140727
2022-12-01 00:00:00.000000000,1669824000000000000,8100.0,8233.0,8058.0,8204.0,148913,140727,129807
2022-12-02 00:00:00.000000000,1669910400000000000,8202.0,8296.0,8168.0,8224.0,113868,129807,130459
2022-12-05 00:00:00.000000000,1670169600000000000,8267.0,8303.0,8153.0,8192.0,90928,130459,120010
2022-12-06 00:00:00.000000000,1670256000000000000,8170.0,8270.0,8162.0,8270.0,70310,120010,116370
2022-12-07 00:00:00.000000000,1670342400000000000,8265.0,8453.0,8250.0,8334.0,157347,116370,138620
2022-12-08 00:00:00.000000000,1670428800000000000,8336.0,8476.0,8310.0,8440.0,104328,138620,126291
2022-12-09 00:00:00.000000000,1670515200000000000,8454.0,8541.0,8432.0,8533.0,73929,126291,124202
2022-12-12 00:00:00.000000000,1670774400000000000,8526.0,8560.0,8421.0,8455.0,91105,124202,119346
2022-12-13 00:00:00.000000000,1670860800000000000,8409.0,8496.0,8362.0,8454.0,79591,119346,100212
2022-12-14 00:00:00.000000000,1670947200000000000,8422.0,8465.0,8368.0,8440.0,70055,100212,78674
2022-12-15 00:00:00.000000000,1671033600000000000,7858.0,7888.0,7706.0,7804.0,144810,78674,181983
2022-12-16 00:00:00.000000000,1671120000000000000,7818.0,8010.0,7784.0,7956.0,183579,181983,188305
2022-12-19 00:00:00.000000000,1671379200000000000,7910.0,7945.0,7822.0,7864.0,123710,188305,183469
2022-12-20 00:00:00.000000000,1671465600000000000,7861.0,7998.0,7762.0,7797.0,186758,183469,191351
2022-12-21 00:00:00.000000000,1671552000000000000,7801.0,7835.0,7608.0,7616.0,172425,191351,189575
2022-12-22 00:00:00.000000000,1671638400000000000,7618.0,7699.0,7598.0,7621.0,118995,189575,180435
2022-12-23 00:00:00.000000000,1671724800000000000,7616.0,7679.0,7571.0,7632.0,99872,180435,175270
2022-12-26 00:00:00.000000000,1671984000000000000,7655.0,7888.0,7651.0,7877.0,164277,175270,173095
2022-12-27 00:00:00.000000000,1672070400000000000,7881.0,7973.0,7855.0,7911.0,117663,173095,165912
2022-12-28 00:00:00.000000000,1672156800000000000,7912.0,7914.0,7780.0,7853.0,121350,165912,173078
2022-12-29 00:00:00.000000000,1672243200000000000,7863.0,7908.0,7825.0,7865.0,88183,173078,167694
2022-12-30 00:00:00.000000000,1672329600000000000,7860.0,7913.0,7831.0,7880.0,105757,167694,172044
2023-01-03 00:00:00.000000000,1672675200000000000,7920.0,8358.0,7915.0,8351.0,269484,172044,206088
2023-01-04 00:00:00.000000000,1672761600000000000,8350.0,8380.0,8282.0,8378.0,155469,206088,195235
2023-01-05 00:00:00.000000000,1672848000000000000,8382.0,8545.0,8349.0,8408.0,219767,195235,200083
2023-01-06 00:00:00.000000000,1672934400000000000,8385.0,8465.0,8346.0,8433.0,148577,200083,195389
2023-01-09 00:00:00.000000000,1673193600000000000,8483.0,8623.0,8383.0,8431.0,134605,195389,197186
2023-01-10 00:00:00.000000000,1673280000000000000,8425.0,8454.0,8365.0,8440.0,99914,197186,187106
2023-01-11 00:00:00.000000000,1673366400000000000,8484.0,8519.0,8407.0,8475.0,106146,187106,192609
2023-01-12 00:00:00.000000000,1673452800000000000,8494.0,8593.0,8425.0,8482.0,131383,192609,192890
2023-01-13 00:00:00.000000000,1673539200000000000,8481.0,8795.0,8474.0,8786.0,209398,192890,213182
2023-01-16 00:00:00.000000000,1673798400000000000,8780.0,8785.0,8567.0,8610.0,151022,213182,197394
2023-01-17 00:00:00.000000000,1673884800000000000,8591.0,8677.0,8538.0,8558.0,86593,197394,188490
2023-01-18 00:00:00.000000000,1673971200000000000,8582.0,8630.0,8520.0,8576.0,95134,188490,185795
2023-01-19 00:00:00.000000000,1674057600000000000,8568.0,8655.0,8416.0,8623.0,146575,185795,188517
2023-01-20 00:00:00.000000000,1674144000000000000,8602.0,8804.0,8536.0,8724.0,160466,188517,182130
2023-01-30 00:00:00.000000000,1675008000000000000,8820.0,8986.0,8742.0,8787.0,140242,182130,186821
2023-01-31 00:00:00.000000000,1675094400000000000,8773.0,8850.0,8652.0,8686.0,102516,186821,181255
2023-02-01 00:00:00.000000000,1675180800000000000,8729.0,8926.0,8727.0,8886.0,141544,181255,197615
2023-02-02 00:00:00.000000000,1675267200000000000,8880.0,9028.0,8804.0,8925.0,217014,197615,206967
2023-02-03 00:00:00.000000000,1675353600000000000,8849.0,9010.0,8788.0,8975.0,149688,206967,197475
2023-02-06 00:00:00.000000000,1675612800000000000,8937.0,8975.0,8703.0,8777.0,178140,197475,202260
2023-02-07 00:00:00.000000000,1675699200000000000,8698.0,8745.0,8583.0,8631.0,155438,202260,187625
2023-02-08 00:00:00.000000000,1675785600000000000,8660.0,8708.0,8594.0,8639.0,111940,187625,190548
2023-02-09 00:00:00.000000000,1675872000000000000,8638.0,8672.0,8519.0,8533.0,145866,190548,198798
2023-02-10 00:00:00.000000000,1675958400000000000,8523.0,8607.0,8520.0,8575.0,110853,198798,188903
2023-02-13 00:00:00.000000000,1676217600000000000,8575.0,8650.0,8460.0,8608.0,157898,188903,200450
2023-02-14 00:00:00.000000000,1676304000000000000,8591.0,8837.0,8560.0,8826.0,195561,200450,202928
2023-02-15 00:00:00.000000000,1676390400000000000,8808.0,8868.0,8780.0,8803.0,103645,202928,195102
2023-02-16 00:00:00.000000000,1676476800000000000,8790.0,8882.0,8769.0,8825.0,124139,195102,197703
2023-02-17 00:00:00.000000000,1676563200000000000,8818.0,9002.0,8797.0,8958.0,163613,197703,204850
2023-02-20 00:00:00.000000000,1676822400000000000,8965.0,8985.0,8907.0,8948.0,106671,204850,194946
2023-02-21 00:00:00.000000000,1676908800000000000,9008.0,9250.0,8998.0,9048.0,132005,194946,206877
2023-02-22 00:00:00.000000000,1676995200000000000,9024.0,9136.0,8950.0,9040.0,132892,206877,201045
2023-02-23 00:00:00.000000000,1677081600000000000,9040.0,9184.0,9020.0,9160.0,141786,201045,210284
2023-02-24 00:00:00.000000000,1677168000000000000,9150.0,9237.0,9134.0,9234.0,117010,210284,211731
2023-02-27 00:00:00.000000000,1677427200000000000,9205.0,9274.0,9166.0,9246.0,122723,211731,217161
2023-02-28 00:00:00.000000000,1677513600000000000,9249.0,9262.0,9087.0,9168.0,183375,217161,211660
2023-03-01 00:00:00.000000000,1677600000000000000,9110.0,9146.0,9022.0,9125.0,172773,211660,210620
2023-03-02 00:00:00.000000000,1677686400000000000,9125.0,9195.0,9095.0,9167.0,138684,210620,210888
2023-03-03 00:00:00.000000000,1677772800000000000,9132.0,9190.0,9032.0,9054.0,175814,210888,214139
2023-03-06 00:00:00.000000000,1678032000000000000,9042.0,9184.0,8953.0,9100.0,249481,214139,219389
2023-03-07 00:00:00.000000000,1678118400000000000,9110.0,9178.0,9046.0,9080.0,122956,219389,207445
2023-03-08 00:00:00.000000000,1678204800000000000,9065.0,9119.0,9032.0,9090.0,111397,207445,205618
2023-03-09 00:00:00.000000000,1678291200000000000,9091.0,9150.0,8832.0,8845.0,229437,205618,213560
2023-03-10 00:00:00.000000000,1678377600000000000,8845.0,9100.0,8833.0,9082.0,222578,213560,201296
2023-03-13 00:00:00.000000000,1678636800000000000,9034.0,9038.0,8762.0,8877.0,247111,201296,203772
2023-03-14 00:00:00.000000000,1678723200000000000,8896.0,8899.0,8804.0,8825.0,108879,203772,188845
2023-03-15 00:00:00.000000000,1678809600000000000,8826.0,8998.0,8825.0,8923.0,177499,188845,196742
2023-03-16 00:00:00.000000000,1678896000000000000,8880.0,8900.0,8720.0,8787.0,209400,196742,188313
2023-03-17 00:00:00.000000000,1678982400000000000,8789.0,8790.0,8645.0,8647.0,164906,188313,180872
2023-03-20 00:00:00.000000000,1679241600000000000,8668.0,8826.0,8530.0,8536.0,226577,180872,189396
2023-03-21 00:00:00.000000000,1679328000000000000,8580.0,8640.0,8508.0,8563.0,113775,189396,173643
2023-03-22 00:00:00.000000000,1679414400000000000,8582.0,8684.0,8559.0,8631.0,146438,173643,168632
2023-03-23 00:00:00.000000000,1679500800000000000,8661.0,8715.0,8600.0,8661.0,108491,168632,164650
2023-03-24 00:00:00.000000000,1679587200000000000,8682.0,8883.0,8624.0,8846.0,178811,164650,171099
2023-03-27 00:00:00.000000000,1679846400000000000,8786.0,8787.0,8401.0,8415.0,243731,171099,183353
2023-03-28 00:00:00.000000000,1679932800000000000,8382.0,8433.0,8257.0,8260.0,191298,183353,178397
2023-03-29 00:00:00.000000000,1680019200000000000,8258.0,8301.0,8142.0,8240.0,201448,178397,173522
