datetime,datetime_nano,KQ.m@CZCE.OI.open,KQ.m@CZCE.OI.high,KQ.m@CZCE.OI.low,KQ.m@CZCE.OI.close,KQ.m@CZCE.OI.volume,KQ.m@CZCE.OI.open_oi,KQ.m@CZCE.OI.close_oi
2020-03-18 00:00:00.000000000,1584460800000000000,6821.0,6936.0,6673.0,6674.0,242497,85728,80632
2020-03-19 00:00:00.000000000,1584547200000000000,6716.0,6740.0,6570.0,6729.0,232669,80632,78714
2020-03-20 00:00:00.000000000,1584633600000000000,6797.0,6836.0,6743.0,6782.0,148675,78714,75423
2020-03-23 00:00:00.000000000,1584892800000000000,6809.0,6826.0,6754.0,6776.0,147135,75423,74878
2020-03-24 00:00:00.000000000,1584979200000000000,6809.0,6861.0,6734.0,6857.0,158040,74878,71617
2020-03-25 00:00:00.000000000,1585065600000000000,6838.0,6885.0,6816.0,6880.0,109153,71617,69974
2020-03-26 00:00:00.000000000,1585152000000000000,6868.0,6880.0,6710.0,6719.0,115981,69974,72822
2020-03-27 00:00:00.000000000,1585238400000000000,6738.0,6880.0,6715.0,6849.0,137827,72822,66339
2020-03-30 00:00:00.000000000,1585497600000000000,6855.0,6995.0,6824.0,6962.0,125285,66339,63454
2020-03-31 00:00:00.000000000,1585584000000000000,6980.0,6990.0,6740.0,6773.0,133984,63454,58370
2020-04-01 00:00:00.000000000,1585670400000000000,6762.0,6786.0,6708.0,6750.0,132591,58370,59463
2020-04-02 00:00:00.000000000,1585756800000000000,6696.0,6782.0,6686.0,6749.0,101799,59463,51032
2020-04-03 00:00:00.000000000,1585843200000000000,6768.0,6781.0,6702.0,6742.0,55543,51032,47430
2020-04-07 00:00:00.000000000,1586188800000000000,6637.0,6739.0,6627.0,6668.0,98164,47430,78419
2020-04-08 00:00:00.000000000,1586275200000000000,6651.0,6726.0,6651.0,6700.0,73981,78419,82233
2020-04-09 00:00:00.000000000,1586361600000000000,6713.0,6818.0,6710.0,6812.0,83197,82233,84069
2020-04-10 00:00:00.000000000,1586448000000000000,6772.0,6791.0,6725.0,6752.0,68804,84069,82193
2020-04-13 00:00:00.000000000,1586707200000000000,6853.0,6899.0,6710.0,6714.0,63034,82193,83952
2020-04-14 00:00:00.000000000,1586793600000000000,6700.0,6720.0,6633.0,6683.0,64113,83952,86649
2020-04-15 00:00:00.000000000,1586880000000000000,6679.0,6720.0,6661.0,6677.0,45151,86649,88586
2020-04-16 00:00:00.000000000,1586966400000000000,6679.0,6735.0,6591.0,6605.0,96580,88586,90514
2020-04-17 00:00:00.000000000,1587052800000000000,6607.0,6715.0,6603.0,6681.0,88735,90514,88615
2020-04-20 00:00:00.000000000,1587312000000000000,6670.0,6700.0,6630.0,6657.0,56323,88615,90505
2020-04-21 00:00:00.000000000,1587398400000000000,6619.0,6667.0,6468.0,6499.0,87989,90505,93250
2020-04-22 00:00:00.000000000,1587484800000000000,6492.0,6595.0,6478.0,6574.0,71274,93250,91284
2020-04-23 00:00:00.000000000,1587571200000000000,6609.0,6651.0,6578.0,6638.0,66866,91284,93082
2020-04-24 00:00:00.000000000,1587657600000000000,6623.0,6641.0,6581.0,6603.0,61459,93082,93023
2020-04-27 00:00:00.000000000,1587916800000000000,6580.0,6636.0,6520.0,6608.0,85765,93023,93286
2020-04-28 00:00:00.000000000,1588003200000000000,6637.0,6688.0,6606.0,6655.0,80259,93286,89567
2020-04-29 00:00:00.000000000,1588089600000000000,6675.0,6697.0,6625.0,6655.0,43759,89567,92090
2020-04-30 00:00:00.000000000,1588176000000000000,6708.0,6730.0,6639.0,6639.0,67223,92090,93898
2020-05-06 00:00:00.000000000,1588694400000000000,6625.0,6649.0,6596.0,6628.0,69974,93898,95686
2020-05-07 00:00:00.000000000,1588780800000000000,6608.0,6688.0,6592.0,6669.0,116314,95686,100354
2020-05-08 00:00:00.000000000,1588867200000000000,6684.0,6717.0,6656.0,6678.0,113827,100354,101648
2020-05-11 00:00:00.000000000,1589126400000000000,6691.0,6754.0,6675.0,6711.0,129781,101648,103253
2020-05-12 00:00:00.000000000,1589212800000000000,6713.0,6729.0,6651.0,6667.0,109705,103253,105802
2020-05-13 00:00:00.000000000,1589299200000000000,6684.0,6794.0,6668.0,6794.0,148828,105802,109706
2020-05-14 00:00:00.000000000,1589385600000000000,6788.0,6803.0,6732.0,6787.0,137361,109706,107505
2020-05-15 00:00:00.000000000,1589472000000000000,6786.0,6826.0,6770.0,6806.0,128270,107505,107676
2020-05-18 00:00:00.000000000,1589731200000000000,6796.0,6886.0,6761.0,6870.0,164086,107676,109448
2020-05-19 00:00:00.000000000,1589817600000000000,6884.0,6930.0,6810.0,6827.0,170509,109448,111031
2020-05-20 00:00:00.000000000,1589904000000000000,6827.0,6863.0,6807.0,6832.0,102401,111031,110360
2020-05-21 00:00:00.000000000,1589990400000000000,6838.0,6880.0,6814.0,6828.0,127797,110360,112393
2020-05-22 00:00:00.000000000,1590076800000000000,6831.0,6857.0,6733.0,6755.0,155844,112393,110695
2020-05-25 00:00:00.000000000,1590336000000000000,6772.0,6800.0,6743.0,6779.0,97387,110695,107809
2020-05-26 00:00:00.000000000,1590422400000000000,6776.0,6796.0,6731.0,6748.0,114039,107809,107420
2020-05-27 00:00:00.000000000,1590508800000000000,6753.0,6758.0,6703.0,6741.0,150757,107420,108619
2020-05-28 00:00:00.000000000,1590595200000000000,6750.0,7028.0,6736.0,6957.0,412615,108619,108999
2020-05-29 00:00:00.000000000,1590681600000000000,6961.0,6992.0,6893.0,6978.0,230878,108999,108204
2020-06-01 00:00:00.000000000,1590940800000000000,6970.0,7049.0,6945.0,7030.0,184169,108204,107974
2020-06-02 00:00:00.000000000,1591027200000000000,7013.0,7068.0,6986.0,7017.0,170002,107974,114139
2020-06-03 00:00:00.000000000,1591113600000000000,7036.0,7106.0,7024.0,7080.0,164118,114139,114198
2020-06-04 00:00:00.000000000,1591200000000000000,7082.0,7173.0,7015.0,7133.0,238005,114198,121240
2020-06-05 00:00:00.000000000,1591286400000000000,7123.0,7142.0,7102.0,7124.0,128396,121240,119113
2020-06-08 00:00:00.000000000,1591545600000000000,7131.0,7170.0,7066.0,7163.0,167482,119113,122573
2020-06-09 00:00:00.000000000,1591632000000000000,7174.0,7230.0,7158.0,7228.0,222909,122573,125356
2020-06-10 00:00:00.000000000,1591718400000000000,7209.0,7269.0,7200.0,7223.0,179034,125356,121936
2020-06-11 00:00:00.000000000,1591804800000000000,7231.0,7308.0,7206.0,7308.0,234940,121936,129638
2020-06-12 00:00:00.000000000,1591891200000000000,7294.0,7325.0,7227.0,7298.0,222988,129638,125005
2020-06-15 00:00:00.000000000,1592150400000000000,7308.0,7444.0,7291.0,7372.0,301629,125005,139765
2020-06-16 00:00:00.000000000,1592236800000000000,7385.0,7460.0,7354.0,7388.0,297716,139765,138282
2020-06-17 00:00:00.000000000,1592323200000000000,7392.0,7430.0,7366.0,7429.0,239956,138282,143067
2020-06-18 00:00:00.000000000,1592409600000000000,7419.0,7475.0,7408.0,7453.0,266207,143067,149734
2020-06-19 00:00:00.000000000,1592496000000000000,7449.0,7529.0,7436.0,7514.0,253501,149734,152303
2020-06-22 00:00:00.000000000,1592755200000000000,7516.0,7531.0,7446.0,7481.0,245546,152303,147184
2020-06-23 00:00:00.000000000,1592841600000000000,7490.0,7527.0,7470.0,7491.0,223258,147184,148038
2020-06-24 00:00:00.000000000,1592928000000000000,7502.0,7540.0,7420.0,7534.0,353933,148038,148912
2020-06-29 00:00:00.000000000,1593360000000000000,7504.0,7519.0,7430.0,7443.0,194171,148912,141619
2020-06-30 00:00:00.000000000,1593446400000000000,7458.0,7483.0,7410.0,7439.0,255788,141619,140817
2020-07-01 00:00:00.000000000,1593532800000000000,7418.0,7511.0,7411.0,7492.0,212287,140817,144125
2020-07-02 00:00:00.000000000,1593619200000000000,7485.0,7532.0,7470.0,7515.0,171410,144125,144936
2020-07-03 00:00:00.000000000,1593705600000000000,7512.0,7572.0,7484.0,7550.0,229321,144936,148310
2020-07-06 00:00:00.000000000,1593964800000000000,7548.0,7635.0,7518.0,7618.0,188016,148310,151158
2020-07-07 00:00:00.000000000,1594051200000000000,7619.0,7658.0,7592.0,7625.0,184524,151158,152789
2020-07-08 00:00:00.000000000,1594137600000000000,7629.0,7746.0,7611.0,7703.0,245759,152789,158834
2020-07-09 00:00:00.000000000,1594224000000000000,7716.0,7788.0,7711.0,7761.0,199026,158834,160184
2020-07-10 00:00:00.000000000,1594310400000000000,7755.0,7794.0,7701.0,7755.0,247826,160184,158029
2020-07-13 00:00:00.000000000,1594569600000000000,7777.0,7957.0,7771.0,7879.0,341417,158029,159316
2020-07-14 00:00:00.000000000,1594656000000000000,7861.0,8036.0,7855.0,8024.0,465270,159316,169061
2020-07-15 00:00:00.000000000,1594742400000000000,8032.0,8072.0,7997.0,8046.0,350547,169061,165438
2020-07-16 00:00:00.000000000,1594828800000000000,8052.0,8142.0,7983.0,8134.0,415267,165438,172540
2020-07-17 00:00:00.000000000,1594915200000000000,8114.0,8450.0,8093.0,8412.0,833570,172540,179689
2020-07-20 00:00:00.000000000,1595174400000000000,8408.0,8719.0,8388.0,8719.0,907921,179689,192366
2020-07-21 00:00:00.000000000,1595260800000000000,8736.0,8757.0,8623.0,8700.0,997594,192366,179977
2020-07-22 00:00:00.000000000,1595347200000000000,8692.0,9047.0,8600.0,8655.0,1466071,179977,165588
2020-07-23 00:00:00.000000000,1595433600000000000,8653.0,8839.0,8504.0,8639.0,1415640,165588,151021
2020-07-24 00:00:00.000000000,1595520000000000000,8660.0,8677.0,8416.0,8530.0,1185730,151021,135187
2020-07-27 00:00:00.000000000,1595779200000000000,8554.0,8647.0,8475.0,8587.0,726717,135187,131562
2020-07-28 00:00:00.000000000,1595865600000000000,8549.0,8799.0,8530.0,8580.0,1346261,131562,124755
2020-07-29 00:00:00.000000000,1595952000000000000,8592.0,8674.0,8538.0,8605.0,809987,124755,127188
2020-07-30 00:00:00.000000000,1596038400000000000,8623.0,8658.0,8502.0,8591.0,709626,127188,124751
2020-07-31 00:00:00.000000000,1596124800000000000,8596.0,8723.0,8520.0,8660.0,657240,124751,124990
2020-08-03 00:00:00.000000000,1596384000000000000,8667.0,8964.0,8657.0,8917.0,826927,124990,125788
2020-08-04 00:00:00.000000000,1596470400000000000,8900.0,9058.0,8876.0,9038.0,692961,125788,128820
2020-08-05 00:00:00.000000000,1596556800000000000,9014.0,9090.0,8950.0,9012.0,677728,128820,123086
2020-08-06 00:00:00.000000000,1596643200000000000,9040.0,9281.0,8988.0,9279.0,694461,123086,135630
2020-08-07 00:00:00.000000000,1596729600000000000,9312.0,9379.0,9055.0,9148.0,839356,135630,110700
2020-08-10 00:00:00.000000000,1596988800000000000,9172.0,9183.0,8772.0,8834.0,920372,110700,94487
2020-08-11 00:00:00.000000000,1597075200000000000,8832.0,8963.0,8728.0,8886.0,687330,94487,83695
2020-08-12 00:00:00.000000000,1597161600000000000,8856.0,8876.0,8750.0,8779.0,534603,83695,76147
2020-08-13 00:00:00.000000000,1597248000000000000,8816.0,8977.0,8770.0,8878.0,447151,76147,70767
2020-08-14 00:00:00.000000000,1597334400000000000,8893.0,8943.0,8787.0,8910.0,345085,70767,62508
2020-08-17 00:00:00.000000000,1597593600000000000,8566.0,8732.0,8503.0,8677.0,326973,62508,131311
2020-08-18 00:00:00.000000000,1597680000000000000,8680.0,8716.0,8608.0,8634.0,324391,131311,143429
2020-08-19 00:00:00.000000000,1597766400000000000,8664.0,8740.0,8625.0,8712.0,417064,143429,145962
2020-08-20 00:00:00.000000000,1597852800000000000,8712.0,8717.0,8516.0,8578.0,480629,145962,139844
2020-08-21 00:00:00.000000000,1597939200000000000,8585.0,8654.0,8490.0,8602.0,453606,139844,148325
2020-08-24 00:00:00.000000000,1598198400000000000,8575.0,8611.0,8525.0,8572.0,371902,148325,152968
2020-08-25 00:00:00.000000000,1598284800000000000,8606.0,8624.0,8443.0,8449.0,451584,152968,168602
2020-08-26 00:00:00.000000000,1598371200000000000,8446.0,8509.0,8335.0,8499.0,611371,168602,171797
2020-08-27 00:00:00.000000000,1598457600000000000,8495.0,8527.0,8420.0,8462.0,453989,171797,164410
2020-08-28 00:00:00.000000000,1598544000000000000,8475.0,8644.0,8438.0,8603.0,548064,164410,157958
2020-08-31 00:00:00.000000000,1598803200000000000,8593.0,8685.0,8552.0,8661.0,431398,157958,155736
2020-09-01 00:00:00.000000000,1598889600000000000,8675.0,8743.0,8611.0,8710.0,469906,155736,162268
2020-09-02 00:00:00.000000000,1598976000000000000,8696.0,8718.0,8620.0,8702.0,350497,162268,160186
2020-09-03 00:00:00.000000000,1599062400000000000,8690.0,8823.0,8651.0,8697.0,440284,160186,160916
2020-09-04 00:00:00.000000000,1599148800000000000,8715.0,8724.0,8589.0,8674.0,493907,160916,159924
2020-09-07 00:00:00.000000000,1599408000000000000,8677.0,8690.0,8570.0,8642.0,359425,159924,159438
2020-09-08 00:00:00.000000000,1599494400000000000,8629.0,8743.0,8567.0,8693.0,479494,159438,161401
2020-09-09 00:00:00.000000000,1599580800000000000,8634.0,8736.0,8565.0,8666.0,499204,161401,158271
2020-09-10 00:00:00.000000000,1599667200000000000,8676.0,8694.0,8594.0,8640.0,431221,158271,159695
2020-09-11 00:00:00.000000000,1599753600000000000,8630.0,8665.0,8514.0,8653.0,497166,159695,164181
2020-09-14 00:00:00.000000000,1600012800000000000,8646.0,8850.0,8636.0,8807.0,560126,164181,173317
2020-09-15 00:00:00.000000000,1600099200000000000,8800.0,8816.0,8748.0,8795.0,360418,173317,169692
2020-09-16 00:00:00.000000000,1600185600000000000,8812.0,8866.0,8715.0,8792.0,592846,169692,166992
2020-09-17 00:00:00.000000000,1600272000000000000,8802.0,8986.0,8779.0,8933.0,553610,166992,182122
2020-09-18 00:00:00.000000000,1600358400000000000,8917.0,9192.0,8907.0,9122.0,795162,182122,184842
2020-09-21 00:00:00.000000000,1600617600000000000,9129.0,9425.0,9085.0,9364.0,845628,184842,203125
2020-09-22 00:00:00.000000000,1600704000000000000,9304.0,9335.0,9104.0,9219.0,1106769,203125,196356
2020-09-23 00:00:00.000000000,1600790400000000000,9256.0,9362.0,8980.0,9017.0,1237081,196356,169583
2020-09-24 00:00:00.000000000,1600876800000000000,9000.0,9035.0,8830.0,8923.0,876404,169583,152616
2020-09-25 00:00:00.000000000,1600963200000000000,8899.0,8995.0,8854.0,8947.0,650704,152616,155589
2020-09-28 00:00:00.000000000,1601222400000000000,8949.0,9040.0,8866.0,8909.0,629407,155589,150032
2020-09-29 00:00:00.000000000,1601308800000000000,8920.0,8966.0,8860.0,8887.0,430934,150032,140189
2020-09-30 00:00:00.000000000,1601395200000000000,8826.0,8851.0,8671.0,8820.0,532527,140189,123982
2020-10-09 00:00:00.000000000,1602172800000000000,9041.0,9082.0,8935.0,9042.0,294652,123982,125769
2020-10-12 00:00:00.000000000,1602432000000000000,9045.0,9207.0,9035.0,9179.0,398294,125769,138378
2020-10-13 00:00:00.000000000,1602518400000000000,9158.0,9186.0,9057.0,9153.0,408870,138378,142337
2020-10-14 00:00:00.000000000,1602604800000000000,9169.0,9175.0,9100.0,9151.0,341813,142337,143377
2020-10-15 00:00:00.000000000,1602691200000000000,9165.0,9177.0,9063.0,9102.0,411830,143377,142063
2020-10-16 00:00:00.000000000,1602777600000000000,9034.0,9256.0,8947.0,9094.0,648600,142063,143186
2020-10-19 00:00:00.000000000,1603036800000000000,9123.0,9125.0,8901.0,8922.0,563828,143186,144546
2020-10-20 00:00:00.000000000,1603123200000000000,8922.0,9025.0,8883.0,9017.0,406679,144546,141898
2020-10-21 00:00:00.000000000,1603209600000000000,9026.0,9091.0,8972.0,9038.0,414190,141898,136930
2020-10-22 00:00:00.000000000,1603296000000000000,9022.0,9144.0,8938.0,9139.0,511275,136930,146253
2020-10-23 00:00:00.000000000,1603382400000000000,9139.0,9195.0,9060.0,9107.0,448901,146253,144127
2020-10-26 00:00:00.000000000,1603641600000000000,9121.0,9305.0,9089.0,9260.0,424875,144127,151518
2020-10-27 00:00:00.000000000,1603728000000000000,9339.0,9343.0,9242.0,9306.0,331427,151518,157329
2020-10-28 00:00:00.000000000,1603814400000000000,9287.0,9346.0,9254.0,9340.0,397936,157329,157246
2020-10-29 00:00:00.000000000,1603900800000000000,9252.0,9565.0,9186.0,9559.0,689019,157246,202765
2020-10-30 00:00:00.000000000,1603987200000000000,9530.0,9791.0,9443.0,9545.0,1227543,202765,187962
2020-11-02 00:00:00.000000000,1604246400000000000,9580.0,9744.0,9563.0,9661.0,718423,187962,196439
2020-11-03 00:00:00.000000000,1604332800000000000,9691.0,9776.0,9633.0,9739.0,605234,196439,199662
2020-11-04 00:00:00.000000000,1604419200000000000,9772.0,9923.0,9732.0,9913.0,762033,199662,214262
2020-11-05 00:00:00.000000000,1604505600000000000,9922.0,9953.0,9613.0,9731.0,961860,214262,177297
2020-11-06 00:00:00.000000000,1604592000000000000,9754.0,9892.0,9712.0,9762.0,678563,177297,175949
2020-11-09 00:00:00.000000000,1604851200000000000,9743.0,9818.0,9476.0,9554.0,841028,175949,160062
2020-11-10 00:00:00.000000000,1604937600000000000,9690.0,9694.0,9520.0,9591.0,578015,160062,156906
2020-11-11 00:00:00.000000000,1605024000000000000,9619.0,9716.0,9565.0,9644.0,607362,156906,156836
2020-11-12 00:00:00.000000000,1605110400000000000,9655.0,9819.0,9580.0,9744.0,675558,156836,170925
2020-11-13 00:00:00.000000000,1605196800000000000,9756.0,9848.0,9723.0,9775.0,567786,170925,169483
2020-11-16 00:00:00.000000000,1605456000000000000,9789.0,9855.0,9648.0,9738.0,608140,169483,157010
2020-11-17 00:00:00.000000000,1605542400000000000,9739.0,9865.0,9640.0,9839.0,560407,157010,161384
2020-11-18 00:00:00.000000000,1605628800000000000,9815.0,9888.0,9788.0,9845.0,508681,161384,167098
2020-11-19 00:00:00.000000000,1605715200000000000,9901.0,10024.0,9850.0,9953.0,607997,167098,163972
2020-11-20 00:00:00.000000000,1605801600000000000,9899.0,9995.0,9805.0,9879.0,499877,163972,144045
2020-11-23 00:00:00.000000000,1606060800000000000,9880.0,9898.0,9778.0,9783.0,437517,144045,132373
2020-11-24 00:00:00.000000000,1606147200000000000,9830.0,9868.0,9686.0,9777.0,497579,132373,125824
2020-11-25 00:00:00.000000000,1606233600000000000,9733.0,9909.0,9716.0,9891.0,381698,125824,135230
2020-11-26 00:00:00.000000000,1606320000000000000,9886.0,9918.0,9774.0,9779.0,381176,135230,127790
2020-11-27 00:00:00.000000000,1606406400000000000,9771.0,9818.0,9684.0,9759.0,457326,127790,119134
2020-11-30 00:00:00.000000000,1606665600000000000,9792.0,9890.0,9656.0,9693.0,484249,119134,109203
2020-12-01 00:00:00.000000000,1606752000000000000,9702.0,9784.0,9613.0,9764.0,361917,109203,105401
2020-12-02 00:00:00.000000000,1606838400000000000,9783.0,9799.0,9617.0,9627.0,377868,105401,96960
2020-12-03 00:00:00.000000000,1606924800000000000,9604.0,9778.0,9599.0,9776.0,334685,96960,97926
2020-12-04 00:00:00.000000000,1607011200000000000,9776.0,9865.0,9670.0,9701.0,419786,97926,89322
2020-12-07 00:00:00.000000000,1607270400000000000,9719.0,9744.0,9630.0,9690.0,348457,89322,80446
2020-12-08 00:00:00.000000000,1607356800000000000,9691.0,9691.0,9505.0,9542.0,351603,80446,69691
2020-12-09 00:00:00.000000000,1607443200000000000,9546.0,9626.0,9487.0,9563.0,294743,69691,62220
2020-12-10 00:00:00.000000000,1607529600000000000,9542.0,9574.0,9413.0,9439.0,302956,62220,61327
2020-12-11 00:00:00.000000000,1607616000000000000,9450.0,9593.0,9441.0,9572.0,241018,61327,50791
2020-12-14 00:00:00.000000000,1607875200000000000,9560.0,9649.0,9489.0,9630.0,186151,50791,46892
2020-12-15 00:00:00.000000000,1607961600000000000,9633.0,9675.0,9562.0,9612.0,138374,46892,41021
2020-12-16 00:00:00.000000000,1608048000000000000,9235.0,9327.0,9194.0,9298.0,216272,41021,122159
2020-12-17 00:00:00.000000000,1608134400000000000,9305.0,9398.0,9231.0,9370.0,273494,122159,130905
2020-12-18 00:00:00.000000000,1608220800000000000,9353.0,9458.0,9351.0,9438.0,308110,130905,144851
2020-12-21 00:00:00.000000000,1608480000000000000,9438.0,9460.0,9319.0,9339.0,274246,144851,136574
2020-12-22 00:00:00.000000000,1608566400000000000,9270.0,9415.0,9173.0,9189.0,365232,136574,133859
2020-12-23 00:00:00.000000000,1608652800000000000,9220.0,9310.0,9205.0,9258.0,293690,133859,133608
2020-12-24 00:00:00.000000000,1608739200000000000,9320.0,9596.0,9311.0,9540.0,421206,133608,144741
2020-12-25 00:00:00.000000000,1608825600000000000,9544.0,9657.0,9527.0,9654.0,287102,144741,152073
2020-12-28 00:00:00.000000000,1609084800000000000,9663.0,9699.0,9483.0,9553.0,309705,152073,146860
2020-12-29 00:00:00.000000000,1609171200000000000,9564.0,9618.0,9473.0,9484.0,251471,146860,140129
2020-12-30 00:00:00.000000000,1609257600000000000,9510.0,9690.0,9495.0,9574.0,242646,140129,139757
2020-12-31 00:00:00.000000000,1609344000000000000,9594.0,9659.0,9534.0,9658.0,254827,139757,138737
2021-01-04 00:00:00.000000000,1609689600000000000,9700.0,9944.0,9642.0,9892.0,274124,138737,150625
2021-01-05 00:00:00.000000000,1609776000000000000,9932.0,9965.0,9843.0,9918.0,269444,150625,152338
2021-01-06 00:00:00.000000000,1609862400000000000,9949.0,10068.0,9864.0,10041.0,334814,152338,154145
2021-01-07 00:00:00.000000000,1609948800000000000,10041.0,10142.0,10000.0,10109.0,354550,154145,149873
2021-01-08 00:00:00.000000000,1610035200000000000,10078.0,10164.0,10006.0,10134.0,309887,149873,151756
2021-01-11 00:00:00.000000000,1610294400000000000,10159.0,10236.0,10020.0,10088.0,368260,151756,145246
2021-01-12 00:00:00.000000000,1610380800000000000,10099.0,10124.0,9969.0,10073.0,352805,145246,144752
2021-01-13 00:00:00.000000000,1610467200000000000,10028.0,10199.0,9954.0,10061.0,358908,144752,142473
2021-01-14 00:00:00.000000000,1610553600000000000,10056.0,10064.0,9860.0,9926.0,366735,142473,140281
2021-01-15 00:00:00.000000000,1610640000000000000,9899.0,10045.0,9852.0,9884.0,345393,140281,139345
2021-01-18 00:00:00.000000000,1610899200000000000,9884.0,9977.0,9777.0,9944.0,323805,139345,142167
2021-01-19 00:00:00.000000000,1610985600000000000,9938.0,9966.0,9854.0,9904.0,285301,142167,141739
2021-01-20 00:00:00.000000000,1611072000000000000,9850.0,9920.0,9665.0,9699.0,395796,141739,138523
2021-01-21 00:00:00.000000000,1611158400000000000,9699.0,9862.0,9698.0,9849.0,269825,138523,138218
2021-01-22 00:00:00.000000000,1611244800000000000,9861.0,9910.0,9766.0,9776.0,349370,138218,145979
2021-01-25 00:00:00.000000000,1611504000000000000,9770.0,9827.0,9644.0,9804.0,371236,145979,148407
2021-01-26 00:00:00.000000000,1611590400000000000,9770.0,9867.0,9702.0,9703.0,283542,148407,143743
2021-01-27 00:00:00.000000000,1611676800000000000,9736.0,9906.0,9733.0,9872.0,309726,143743,149724
2021-01-28 00:00:00.000000000,1611763200000000000,9898.0,9925.0,9817.0,9884.0,262580,149724,150452
2021-01-29 00:00:00.000000000,1611849600000000000,9923.0,9975.0,9785.0,9825.0,343015,150452,145629
2021-02-01 00:00:00.000000000,1612108800000000000,9850.0,9862.0,9691.0,9724.0,296518,145629,149165
2021-02-02 00:00:00.000000000,1612195200000000000,9728.0,9749.0,9613.0,9627.0,309283,149165,150807
2021-02-03 00:00:00.000000000,1612281600000000000,9596.0,9615.0,9408.0,9445.0,375991,150807,151799
2021-02-04 00:00:00.000000000,1612368000000000000,9430.0,9502.0,9412.0,9495.0,257597,151799,148178
2021-02-05 00:00:00.000000000,1612454400000000000,9513.0,9698.0,9461.0,9675.0,325184,148178,133754
2021-02-08 00:00:00.000000000,1612713600000000000,9664.0,9756.0,9642.0,9697.0,232334,133754,130974
2021-02-09 00:00:00.000000000,1612800000000000000,9707.0,9874.0,9688.0,9815.0,239106,130974,120445
2021-02-10 00:00:00.000000000,1612886400000000000,9816.0,9904.0,9786.0,9883.0,215916,120445,111860
2021-02-18 00:00:00.000000000,1613577600000000000,9985.0,10200.0,9984.0,10138.0,172761,111860,118024
2021-02-19 00:00:00.000000000,1613664000000000000,10118.0,10220.0,10106.0,10185.0,251231,118024,129528
2021-02-22 00:00:00.000000000,1613923200000000000,10176.0,10346.0,10162.0,10243.0,235852,129528,132590
2021-02-23 00:00:00.000000000,1614009600000000000,10239.0,10416.0,10195.0,10323.0,242039,132590,132023
2021-02-24 00:00:00.000000000,1614096000000000000,10350.0,10544.0,10298.0,10536.0,253541,132023,143233
2021-02-25 00:00:00.000000000,1614182400000000000,10538.0,10715.0,10526.0,10630.0,272562,143233,137851
2021-02-26 00:00:00.000000000,1614268800000000000,10657.0,10693.0,10458.0,10481.0,287081,137851,129170
2021-03-01 00:00:00.000000000,1614528000000000000,10455.0,10707.0,10412.0,10525.0,335090,129170,134815
2021-03-02 00:00:00.000000000,1614614400000000000,10504.0,10546.0,10366.0,10448.0,326025,134815,126496
2021-03-03 00:00:00.000000000,1614700800000000000,10485.0,10597.0,10355.0,10462.0,339404,126496,124746
2021-03-04 00:00:00.000000000,1614787200000000000,10463.0,10639.0,10373.0,10560.0,301312,124746,129397
2021-03-05 00:00:00.000000000,1614873600000000000,10560.0,10623.0,10350.0,10558.0,342059,129397,128980
2021-03-08 00:00:00.000000000,1615132800000000000,10592.0,11035.0,10566.0,11035.0,448035,128980,161157
2021-03-09 00:00:00.000000000,1615219200000000000,11032.0,11223.0,10908.0,10915.0,406395,161157,156273
2021-03-10 00:00:00.000000000,1615305600000000000,11050.0,11075.0,10773.0,10893.0,437365,156273,145713
2021-03-11 00:00:00.000000000,1615392000000000000,10889.0,10891.0,10645.0,10716.0,452225,145713,131071
2021-03-12 00:00:00.000000000,1615478400000000000,10749.0,10873.0,10660.0,10724.0,381638,131071,131006
2021-03-15 00:00:00.000000000,1615737600000000000,10727.0,10957.0,10604.0,10821.0,451086,131006,132536
2021-03-16 00:00:00.000000000,1615824000000000000,10790.0,10945.0,10720.0,10724.0,339209,132536,128526
2021-03-17 00:00:00.000000000,1615910400000000000,10687.0,10706.0,10602.0,10681.0,328586,128526,128093
2021-03-18 00:00:00.000000000,1615996800000000000,10671.0,10680.0,10413.0,10448.0,376564,128093,124537
2021-03-19 00:00:00.000000000,1616083200000000000,10410.0,10477.0,10315.0,10365.0,313223,124537,115212
2021-03-22 00:00:00.000000000,1616342400000000000,10370.0,10525.0,10294.0,10465.0,328133,115212,112486
2021-03-23 00:00:00.000000000,1616428800000000000,10520.0,10859.0,10490.0,10670.0,327774,112486,109932
2021-03-24 00:00:00.000000000,1616515200000000000,10616.0,10799.0,10583.0,10767.0,280559,109932,113633
2021-03-25 00:00:00.000000000,1616601600000000000,10730.0,10761.0,10645.0,10734.0,259164,113633,108140
2021-03-26 00:00:00.000000000,1616688000000000000,10697.0,10699.0,10226.0,10327.0,449959,108140,106231
2021-03-29 00:00:00.000000000,1616947200000000000,10356.0,10399.0,10170.0,10267.0,265080,106231,101097
2021-03-30 00:00:00.000000000,1617033600000000000,10374.0,10378.0,10120.0,10207.0,302320,101097,95594
2021-03-31 00:00:00.000000000,1617120000000000000,10166.0,10210.0,9986.0,10141.0,343524,95594,97229
2021-04-01 00:00:00.000000000,1617206400000000000,10200.0,10497.0,10000.0,10413.0,422480,97229,85172
2021-04-02 00:00:00.000000000,1617292800000000000,10413.0,10494.0,10225.0,10487.0,333115,85172,76741
2021-04-06 00:00:00.000000000,1617638400000000000,10520.0,10645.0,10453.0,10588.0,175000,76741,77814
