datetime,datetime_nano,KQ.m@INE.sc.open,KQ.m@INE.sc.high,KQ.m@INE.sc.low,KQ.m@INE.sc.close,KQ.m@INE.sc.volume,KQ.m@INE.sc.open_oi,KQ.m@INE.sc.close_oi
2022-10-18 00:00:00.000000000,1666022400000000000,671.8,677.6,663.0,675.7,108433,29106,30533
2022-10-19 00:00:00.000000000,1666108800000000000,671.8,673.0,655.7,662.6,140660,30533,30213
2022-10-20 00:00:00.000000000,1666195200000000000,667.4,676.9,660.6,672.4,144985,30213,33675
2022-10-21 00:00:00.000000000,1666281600000000000,672.1,680.2,663.0,664.0,135036,33675,31988
2022-10-24 00:00:00.000000000,1666540800000000000,664.4,681.7,662.8,666.2,150797,31988,31405
2022-10-25 00:00:00.000000000,1666627200000000000,662.5,677.2,661.7,673.1,138481,31405,32076
2022-10-26 00:00:00.000000000,1666713600000000000,672.2,679.5,665.7,666.7,120391,32076,31169
2022-10-27 00:00:00.000000000,1666800000000000000,674.9,686.2,671.8,678.9,132871,31169,31520
2022-10-28 00:00:00.000000000,1666886400000000000,686.4,692.8,684.1,684.6,108944,31520,32414
2022-10-31 00:00:00.000000000,1667145600000000000,686.5,690.4,676.6,679.8,121496,32414,27186
2022-11-01 00:00:00.000000000,1667232000000000000,678.0,696.1,674.8,692.4,123793,27186,28574
2022-11-02 00:00:00.000000000,1667318400000000000,697.4,703.1,690.2,698.5,92078,28574,30311
2022-11-03 00:00:00.000000000,1667404800000000000,694.0,703.1,687.9,701.8,100952,30311,31711
2022-11-04 00:00:00.000000000,1667491200000000000,698.4,711.9,693.5,710.5,99869,31711,31539
2022-11-07 00:00:00.000000000,1667750400000000000,718.0,722.5,711.0,714.9,85884,31539,31685
2022-11-08 00:00:00.000000000,1667836800000000000,716.3,721.5,712.1,714.7,77253,31685,29797
2022-11-09 00:00:00.000000000,1667923200000000000,713.6,714.4,684.7,689.9,104123,29797,24669
2022-11-10 00:00:00.000000000,1668009600000000000,684.0,688.0,666.8,670.7,91404,24669,23702
2022-11-11 00:00:00.000000000,1668096000000000000,668.8,681.7,667.8,677.2,104577,23702,21345
2022-11-14 00:00:00.000000000,1668355200000000000,680.6,684.6,661.6,665.1,91876,21345,18568
2022-11-15 00:00:00.000000000,1668441600000000000,663.3,670.3,644.4,649.7,62488,18568,16176
2022-11-16 00:00:00.000000000,1668528000000000000,644.2,648.7,637.2,640.2,120185,16176,36096
2022-11-17 00:00:00.000000000,1668614400000000000,643.8,645.2,624.8,628.9,123145,36096,40086
2022-11-18 00:00:00.000000000,1668700800000000000,625.2,629.6,615.8,618.1,131671,40086,41746
2022-11-21 00:00:00.000000000,1668960000000000000,610.0,611.1,592.7,600.2,175826,41746,44884
2022-11-22 00:00:00.000000000,1669046400000000000,598.8,602.4,571.1,593.5,202001,44884,45900
2022-11-23 00:00:00.000000000,1669132800000000000,600.7,607.1,594.5,597.0,120611,45900,44662
2022-11-24 00:00:00.000000000,1669219200000000000,585.5,586.4,569.2,570.1,163499,44662,49334
2022-11-25 00:00:00.000000000,1669305600000000000,571.6,576.7,567.4,572.6,113299,49334,46919
2022-11-28 00:00:00.000000000,1669564800000000000,579.0,579.7,540.8,548.2,156833,46919,44971
2022-11-29 00:00:00.000000000,1669651200000000000,545.2,585.3,543.5,573.6,171362,44971,38256
2022-11-30 00:00:00.000000000,1669737600000000000,576.8,580.3,562.3,570.6,150039,38256,36550
2022-12-01 00:00:00.000000000,1669824000000000000,576.8,585.3,570.3,572.0,125464,36550,35569
2022-12-02 00:00:00.000000000,1669910400000000000,579.7,586.4,566.0,572.5,127198,35569,34616
2022-12-05 00:00:00.000000000,1670169600000000000,575.2,580.9,555.6,558.6,156328,34616,35105
2022-12-06 00:00:00.000000000,1670256000000000000,569.0,574.6,536.7,544.2,167076,35105,33354
2022-12-07 00:00:00.000000000,1670342400000000000,536.3,538.3,513.3,515.0,173994,33354,30868
2022-12-08 00:00:00.000000000,1670428800000000000,518.2,525.4,502.1,511.7,176450,30868,28012
2022-12-09 00:00:00.000000000,1670515200000000000,518.0,519.0,495.6,501.0,163639,28012,23214
2022-12-12 00:00:00.000000000,1670774400000000000,501.1,508.7,495.0,499.3,83837,23214,12260
2022-12-13 00:00:00.000000000,1670860800000000000,504.1,528.5,501.4,527.4,201067,12260,44871
2022-12-14 00:00:00.000000000,1670947200000000000,525.5,534.5,522.4,529.4,170471,44871,43973
2022-12-15 00:00:00.000000000,1671033600000000000,531.7,543.0,531.1,536.9,153268,43973,40450
2022-12-16 00:00:00.000000000,1671120000000000000,540.8,543.2,529.5,536.2,175222,40450,39610
2022-12-19 00:00:00.000000000,1671379200000000000,529.1,539.9,518.6,533.5,190648,39610,36480
2022-12-20 00:00:00.000000000,1671465600000000000,534.0,544.3,530.3,535.7,148353,36480,35051
2022-12-21 00:00:00.000000000,1671552000000000000,535.8,543.2,527.9,542.3,143551,35051,35053
2022-12-22 00:00:00.000000000,1671638400000000000,550.8,552.9,544.2,546.4,115513,35053,34756
2022-12-23 00:00:00.000000000,1671724800000000000,552.2,554.5,540.1,544.4,127914,34756,34138
2022-12-26 00:00:00.000000000,1671984000000000000,549.6,566.0,549.4,559.4,114702,34138,34215
2022-12-27 00:00:00.000000000,1672070400000000000,559.4,568.9,555.7,566.4,63151,34215,32284
2022-12-28 00:00:00.000000000,1672156800000000000,564.7,571.6,559.6,559.7,101256,32284,31646
2022-12-29 00:00:00.000000000,1672243200000000000,559.7,562.4,547.5,552.2,106694,31646,27967
2022-12-30 00:00:00.000000000,1672329600000000000,553.4,563.0,546.9,562.8,104157,27967,24285
2023-01-03 00:00:00.000000000,1672675200000000000,568.2,571.5,563.3,567.1,29554,24285,19216
2023-01-04 00:00:00.000000000,1672761600000000000,568.3,570.1,539.8,542.1,124436,19216,30405
2023-01-05 00:00:00.000000000,1672848000000000000,529.5,534.2,522.5,524.1,143079,30405,36733
2023-01-06 00:00:00.000000000,1672934400000000000,526.3,531.8,519.4,528.8,143323,36733,36664
2023-01-09 00:00:00.000000000,1673193600000000000,523.8,534.1,522.0,526.3,145187,36664,36737
2023-01-10 00:00:00.000000000,1673280000000000000,533.9,534.8,519.1,522.1,124944,36737,38505
2023-01-11 00:00:00.000000000,1673366400000000000,525.4,528.2,517.1,519.8,132225,38505,39089
2023-01-12 00:00:00.000000000,1673452800000000000,525.0,536.4,523.6,530.8,148651,39089,38061
2023-01-13 00:00:00.000000000,1673539200000000000,535.9,539.8,530.8,538.0,133595,38061,38796
2023-01-16 00:00:00.000000000,1673798400000000000,538.9,545.3,536.7,542.3,112955,38796,35672
2023-01-17 00:00:00.000000000,1673884800000000000,544.0,550.6,538.9,547.3,92113,35672,33014
2023-01-18 00:00:00.000000000,1673971200000000000,553.2,566.1,552.9,563.5,107287,33014,30256
2023-01-19 00:00:00.000000000,1674057600000000000,568.0,568.2,544.1,549.3,106186,30256,25953
2023-01-20 00:00:00.000000000,1674144000000000000,550.6,564.5,549.5,563.9,94337,25953,23213
2023-01-30 00:00:00.000000000,1675008000000000000,561.8,563.7,550.0,552.4,29861,23213,22816
2023-01-31 00:00:00.000000000,1675094400000000000,554.2,557.0,539.6,540.5,99683,22816,22771
2023-02-01 00:00:00.000000000,1675180800000000000,538.7,554.1,538.1,551.4,81967,22771,21961
2023-02-02 00:00:00.000000000,1675267200000000000,551.5,553.7,531.7,534.2,108121,21961,22422
2023-02-03 00:00:00.000000000,1675353600000000000,531.3,538.8,525.3,531.9,109377,22422,22800
2023-02-06 00:00:00.000000000,1675612800000000000,533.0,545.8,515.4,518.6,147379,22800,24262
2023-02-07 00:00:00.000000000,1675699200000000000,521.7,532.9,513.8,530.3,114848,24262,22974
2023-02-08 00:00:00.000000000,1675785600000000000,529.9,545.3,527.1,544.6,102360,22974,22370
2023-02-09 00:00:00.000000000,1675872000000000000,545.8,556.8,543.9,554.8,90676,22370,19332
2023-02-10 00:00:00.000000000,1675958400000000000,552.6,556.3,546.6,554.0,88306,19332,15586
2023-02-13 00:00:00.000000000,1676217600000000000,565.7,567.8,557.0,563.0,66578,15586,12677
2023-02-14 00:00:00.000000000,1676304000000000000,559.9,568.9,556.9,566.9,115083,12677,33799
2023-02-15 00:00:00.000000000,1676390400000000000,565.1,566.3,552.9,562.3,149425,33799,33795
2023-02-16 00:00:00.000000000,1676476800000000000,562.2,575.2,555.8,574.2,143508,33795,35845
2023-02-17 00:00:00.000000000,1676563200000000000,571.4,574.6,563.2,564.3,117885,35845,35442
2023-02-20 00:00:00.000000000,1676822400000000000,557.5,558.6,547.4,556.6,155136,35442,35298
2023-02-21 00:00:00.000000000,1676908800000000000,557.1,559.5,546.5,548.0,108280,35298,37293
2023-02-22 00:00:00.000000000,1676995200000000000,550.1,553.5,542.4,546.0,149224,37293,35856
2023-02-23 00:00:00.000000000,1677081600000000000,546.0,551.2,533.8,534.9,142041,35856,39034
2023-02-24 00:00:00.000000000,1677168000000000000,539.2,552.9,537.6,551.9,137993,39034,35262
2023-02-27 00:00:00.000000000,1677427200000000000,551.1,555.3,541.5,547.9,158223,35262,30485
2023-02-28 00:00:00.000000000,1677513600000000000,548.6,549.0,542.0,548.2,113646,30485,29050
2023-03-01 00:00:00.000000000,1677600000000000000,551.9,559.8,551.7,557.6,109882,29050,30820
2023-03-02 00:00:00.000000000,1677686400000000000,552.6,562.0,549.0,559.0,135846,30820,30537
2023-03-03 00:00:00.000000000,1677772800000000000,562.1,569.6,561.0,568.3,99507,30537,30338
2023-03-06 00:00:00.000000000,1678032000000000000,567.8,575.2,555.3,570.6,146804,30338,30312
2023-03-07 00:00:00.000000000,1678118400000000000,568.3,589.7,568.0,582.8,107012,30312,32115
2023-03-08 00:00:00.000000000,1678204800000000000,580.4,580.9,563.6,564.7,139643,32115,30287
2023-03-09 00:00:00.000000000,1678291200000000000,563.6,565.2,556.7,560.7,122333,30287,30060
2023-03-10 00:00:00.000000000,1678377600000000000,560.4,568.2,545.4,546.0,138167,30060,32486
2023-03-13 00:00:00.000000000,1678636800000000000,546.7,558.3,545.1,552.6,151605,32486,29611
2023-03-14 00:00:00.000000000,1678723200000000000,523.4,544.8,522.2,529.5,155473,29611,28225
2023-03-15 00:00:00.000000000,1678809600000000000,528.5,536.6,517.5,522.6,145248,28225,27859
2023-03-16 00:00:00.000000000,1678896000000000000,506.2,507.8,485.2,493.8,189747,27859,25192
2023-03-17 00:00:00.000000000,1678982400000000000,493.3,505.2,483.2,498.5,133987,25192,21370
2023-03-20 00:00:00.000000000,1679241600000000000,497.2,502.9,480.6,481.5,268331,21370,54567
2023-03-21 00:00:00.000000000,1679328000000000000,491.4,497.5,485.4,492.8,239170,54567,53664
2023-03-22 00:00:00.000000000,1679414400000000000,500.2,505.4,498.1,503.5,186406,53664,51179
2023-03-23 00:00:00.000000000,1679500800000000000,506.7,513.3,502.1,507.0,186045,51179,46534
2023-03-24 00:00:00.000000000,1679587200000000000,508.7,515.6,500.5,508.0,189666,46534,43012
2023-03-27 00:00:00.000000000,1679846400000000000,496.6,507.8,494.0,507.7,211047,43012,44245
2023-03-28 00:00:00.000000000,1679932800000000000,510.8,522.6,509.2,519.7,155048,44245,38545
2023-03-29 00:00:00.000000000,1680019200000000000,519.9,527.5,517.6,526.2,136532,38545,35259
