datetime,datetime_nano,KQ.m@CZCE.SM.open,KQ.m@CZCE.SM.high,KQ.m@CZCE.SM.low,KQ.m@CZCE.SM.close,KQ.m@CZCE.SM.volume,KQ.m@CZCE.SM.open_oi,KQ.m@CZCE.SM.close_oi
2020-03-27 00:00:00.000000000,1585238400000000000,7066.0,7148.0,6672.0,6940.0,356458,94639,65868
2020-03-30 00:00:00.000000000,1585497600000000000,6920.0,7054.0,6830.0,6952.0,187663,65868,71846
2020-03-31 00:00:00.000000000,1585584000000000000,6972.0,7002.0,6912.0,6926.0,98891,71846,69092
2020-04-01 00:00:00.000000000,1585670400000000000,6908.0,6936.0,6600.0,6686.0,179371,69092,62480
2020-04-02 00:00:00.000000000,1585756800000000000,6690.0,6830.0,6602.0,6780.0,136257,62480,59243
2020-04-03 00:00:00.000000000,1585843200000000000,6784.0,6794.0,6658.0,6708.0,104027,59243,54060
2020-04-07 00:00:00.000000000,1586188800000000000,6702.0,6814.0,6624.0,6748.0,91353,54060,51356
2020-04-08 00:00:00.000000000,1586275200000000000,6730.0,6756.0,6662.0,6688.0,71398,51356,45710
2020-04-09 00:00:00.000000000,1586361600000000000,6640.0,6682.0,6560.0,6588.0,115673,45710,45954
2020-04-10 00:00:00.000000000,1586448000000000000,6810.0,7016.0,6700.0,7016.0,174463,45954,49398
2020-04-13 00:00:00.000000000,1586707200000000000,7042.0,7100.0,6964.0,7020.0,125664,49398,61339
2020-04-14 00:00:00.000000000,1586793600000000000,7026.0,7076.0,6846.0,6904.0,180632,61339,68585
2020-04-15 00:00:00.000000000,1586880000000000000,6946.0,6998.0,6910.0,6982.0,104359,68585,75175
2020-04-16 00:00:00.000000000,1586966400000000000,6952.0,7276.0,6946.0,7178.0,342167,75175,92432
2020-04-17 00:00:00.000000000,1587052800000000000,7182.0,7290.0,7142.0,7234.0,165110,92432,96637
2020-04-20 00:00:00.000000000,1587312000000000000,7238.0,7314.0,7162.0,7220.0,162110,96637,99672
2020-04-21 00:00:00.000000000,1587398400000000000,7404.0,7472.0,7250.0,7390.0,272626,99672,106683
2020-04-22 00:00:00.000000000,1587484800000000000,7356.0,7422.0,7292.0,7376.0,165426,106683,107219
2020-04-23 00:00:00.000000000,1587571200000000000,7368.0,7414.0,7188.0,7222.0,223077,107219,105830
2020-04-24 00:00:00.000000000,1587657600000000000,7222.0,7288.0,7128.0,7268.0,205972,105830,110279
2020-04-27 00:00:00.000000000,1587916800000000000,7366.0,7392.0,7174.0,7174.0,202562,110279,108720
2020-04-28 00:00:00.000000000,1588003200000000000,7160.0,7250.0,7090.0,7156.0,172586,108720,112918
2020-04-29 00:00:00.000000000,1588089600000000000,7186.0,7208.0,7076.0,7112.0,132398,112918,112238
2020-04-30 00:00:00.000000000,1588176000000000000,7130.0,7134.0,6956.0,7118.0,206479,112238,103451
2020-05-06 00:00:00.000000000,1588694400000000000,7144.0,7250.0,7100.0,7160.0,150209,103451,108165
2020-05-07 00:00:00.000000000,1588780800000000000,7172.0,7198.0,7102.0,7138.0,115080,108165,107926
2020-05-08 00:00:00.000000000,1588867200000000000,7164.0,7206.0,7040.0,7130.0,178214,107926,111510
2020-05-11 00:00:00.000000000,1589126400000000000,7210.0,7240.0,7066.0,7118.0,144856,111510,114132
2020-05-12 00:00:00.000000000,1589212800000000000,7144.0,7312.0,7106.0,7286.0,193977,114132,122065
2020-05-13 00:00:00.000000000,1589299200000000000,7248.0,7268.0,7182.0,7248.0,185815,122065,120201
2020-05-14 00:00:00.000000000,1589385600000000000,7282.0,7296.0,7068.0,7078.0,231866,120201,115050
2020-05-15 00:00:00.000000000,1589472000000000000,7100.0,7148.0,7044.0,7116.0,172729,115050,117007
2020-05-18 00:00:00.000000000,1589731200000000000,7108.0,7182.0,6990.0,6992.0,202416,117007,123400
2020-05-19 00:00:00.000000000,1589817600000000000,7020.0,7102.0,6920.0,7100.0,206863,123400,120501
2020-05-20 00:00:00.000000000,1589904000000000000,7120.0,7146.0,7050.0,7098.0,173703,120501,119154
2020-05-21 00:00:00.000000000,1589990400000000000,7098.0,7110.0,6998.0,7082.0,191322,119154,117390
2020-05-22 00:00:00.000000000,1590076800000000000,7048.0,7216.0,7030.0,7078.0,246168,117390,109456
2020-05-25 00:00:00.000000000,1590336000000000000,7048.0,7072.0,6854.0,6884.0,258257,109456,133520
2020-05-26 00:00:00.000000000,1590422400000000000,6886.0,6928.0,6796.0,6858.0,233485,133520,132006
2020-05-27 00:00:00.000000000,1590508800000000000,6838.0,6854.0,6760.0,6760.0,159802,132006,133407
2020-05-28 00:00:00.000000000,1590595200000000000,6742.0,6806.0,6714.0,6804.0,144280,133407,130929
2020-05-29 00:00:00.000000000,1590681600000000000,6810.0,6846.0,6730.0,6768.0,178709,130929,131792
2020-06-01 00:00:00.000000000,1590940800000000000,6830.0,6914.0,6788.0,6844.0,158730,131792,123961
2020-06-02 00:00:00.000000000,1591027200000000000,6830.0,6862.0,6756.0,6802.0,169695,123961,127426
2020-06-03 00:00:00.000000000,1591113600000000000,6826.0,6854.0,6748.0,6750.0,142449,127426,132697
2020-06-04 00:00:00.000000000,1591200000000000000,6734.0,6746.0,6566.0,6578.0,211686,132697,144514
2020-06-05 00:00:00.000000000,1591286400000000000,6590.0,6680.0,6576.0,6648.0,149023,144514,134756
2020-06-08 00:00:00.000000000,1591545600000000000,6636.0,6700.0,6608.0,6636.0,127700,134756,131532
2020-06-09 00:00:00.000000000,1591632000000000000,6602.0,6610.0,6460.0,6462.0,186407,131532,140437
2020-06-10 00:00:00.000000000,1591718400000000000,6478.0,6492.0,6410.0,6444.0,137429,140437,136896
2020-06-11 00:00:00.000000000,1591804800000000000,6448.0,6642.0,6444.0,6640.0,262962,136896,113913
2020-06-12 00:00:00.000000000,1591891200000000000,6616.0,6776.0,6584.0,6694.0,284498,113913,104320
2020-06-15 00:00:00.000000000,1592150400000000000,6652.0,6894.0,6636.0,6868.0,249106,104320,99161
2020-06-16 00:00:00.000000000,1592236800000000000,6864.0,6934.0,6772.0,6780.0,210120,99161,100841
2020-06-17 00:00:00.000000000,1592323200000000000,6776.0,6866.0,6752.0,6776.0,174055,100841,97869
2020-06-18 00:00:00.000000000,1592409600000000000,6788.0,6860.0,6694.0,6734.0,288033,97869,95733
2020-06-19 00:00:00.000000000,1592496000000000000,6752.0,6820.0,6716.0,6738.0,184954,95733,95442
2020-06-22 00:00:00.000000000,1592755200000000000,6740.0,6762.0,6580.0,6622.0,219264,95442,90882
2020-06-23 00:00:00.000000000,1592841600000000000,6628.0,6706.0,6606.0,6634.0,133868,90882,86812
2020-06-24 00:00:00.000000000,1592928000000000000,6624.0,6668.0,6562.0,6596.0,144750,86812,89897
2020-06-29 00:00:00.000000000,1593360000000000000,6544.0,6584.0,6460.0,6466.0,134220,89897,94077
2020-06-30 00:00:00.000000000,1593446400000000000,6476.0,6596.0,6450.0,6502.0,219587,94077,95754
2020-07-01 00:00:00.000000000,1593532800000000000,6522.0,6542.0,6480.0,6514.0,112639,95754,93548
2020-07-02 00:00:00.000000000,1593619200000000000,6500.0,6576.0,6460.0,6528.0,164428,93548,95432
2020-07-03 00:00:00.000000000,1593705600000000000,6522.0,6558.0,6476.0,6482.0,149741,95432,105347
2020-07-06 00:00:00.000000000,1593964800000000000,6474.0,6608.0,6416.0,6598.0,210923,105347,100836
2020-07-07 00:00:00.000000000,1594051200000000000,6610.0,6676.0,6488.0,6508.0,190864,100836,107531
2020-07-08 00:00:00.000000000,1594137600000000000,6534.0,6662.0,6526.0,6642.0,187209,107531,103895
2020-07-09 00:00:00.000000000,1594224000000000000,6650.0,6686.0,6610.0,6632.0,126379,103895,108803
2020-07-10 00:00:00.000000000,1594310400000000000,6594.0,6700.0,6536.0,6666.0,222587,108803,105119
2020-07-13 00:00:00.000000000,1594569600000000000,6716.0,6742.0,6566.0,6572.0,192967,105119,108437
2020-07-14 00:00:00.000000000,1594656000000000000,6568.0,6598.0,6442.0,6448.0,181508,108437,107217
2020-07-15 00:00:00.000000000,1594742400000000000,6456.0,6514.0,6452.0,6460.0,117232,107217,104208
2020-07-16 00:00:00.000000000,1594828800000000000,6458.0,6492.0,6288.0,6296.0,215761,104208,119999
2020-07-17 00:00:00.000000000,1594915200000000000,6308.0,6352.0,6274.0,6306.0,128714,119999,114210
2020-07-20 00:00:00.000000000,1595174400000000000,6250.0,6400.0,6214.0,6330.0,154759,114210,107442
2020-07-21 00:00:00.000000000,1595260800000000000,6326.0,6362.0,6294.0,6306.0,98301,107442,106117
2020-07-22 00:00:00.000000000,1595347200000000000,6334.0,6380.0,6298.0,6312.0,116521,106117,108429
2020-07-23 00:00:00.000000000,1595433600000000000,6326.0,6358.0,6248.0,6312.0,114523,108429,103192
2020-07-24 00:00:00.000000000,1595520000000000000,6326.0,6336.0,6202.0,6204.0,153612,103192,115258
2020-07-27 00:00:00.000000000,1595779200000000000,6222.0,6240.0,6152.0,6210.0,114462,115258,113368
2020-07-28 00:00:00.000000000,1595865600000000000,6226.0,6258.0,6176.0,6194.0,90535,113368,115090
2020-07-29 00:00:00.000000000,1595952000000000000,6206.0,6328.0,6204.0,6220.0,153022,115090,106356
2020-07-30 00:00:00.000000000,1596038400000000000,6220.0,6304.0,6208.0,6242.0,113506,106356,106566
2020-07-31 00:00:00.000000000,1596124800000000000,6246.0,6278.0,6212.0,6264.0,97092,106566,98093
2020-08-03 00:00:00.000000000,1596384000000000000,6276.0,6300.0,6114.0,6248.0,187620,98093,99832
2020-08-04 00:00:00.000000000,1596470400000000000,6276.0,6440.0,6258.0,6338.0,254051,99832,90444
2020-08-05 00:00:00.000000000,1596556800000000000,6316.0,6390.0,6310.0,6342.0,110557,90444,87812
2020-08-06 00:00:00.000000000,1596643200000000000,6366.0,6386.0,6282.0,6292.0,101482,87812,78303
2020-08-07 00:00:00.000000000,1596729600000000000,6334.0,6400.0,6284.0,6370.0,128279,78303,71041
2020-08-10 00:00:00.000000000,1596988800000000000,6356.0,6520.0,6342.0,6482.0,156465,71041,76998
2020-08-11 00:00:00.000000000,1597075200000000000,6502.0,6536.0,6442.0,6474.0,97362,76998,74204
2020-08-12 00:00:00.000000000,1597161600000000000,6470.0,6626.0,6420.0,6578.0,155708,74204,78911
2020-08-13 00:00:00.000000000,1597248000000000000,6546.0,6604.0,6514.0,6518.0,101417,78911,73666
2020-08-14 00:00:00.000000000,1597334400000000000,6516.0,6538.0,6466.0,6500.0,88764,73666,67184
2020-08-17 00:00:00.000000000,1597593600000000000,6514.0,6540.0,6358.0,6392.0,92193,67184,58045
2020-08-18 00:00:00.000000000,1597680000000000000,6408.0,6420.0,6242.0,6268.0,104653,58045,51049
2020-08-19 00:00:00.000000000,1597766400000000000,6268.0,6324.0,6252.0,6266.0,54034,51049,49443
2020-08-20 00:00:00.000000000,1597852800000000000,6262.0,6330.0,6220.0,6236.0,59048,49443,43728
2020-08-21 00:00:00.000000000,1597939200000000000,6244.0,6260.0,6140.0,6140.0,67212,43728,40411
2020-08-24 00:00:00.000000000,1598198400000000000,6140.0,6218.0,6140.0,6154.0,55463,40411,34184
2020-08-25 00:00:00.000000000,1598284800000000000,6206.0,6276.0,6204.0,6262.0,46282,34184,77348
2020-08-26 00:00:00.000000000,1598371200000000000,6286.0,6288.0,6218.0,6226.0,71166,77348,85839
2020-08-27 00:00:00.000000000,1598457600000000000,6240.0,6298.0,6226.0,6260.0,91583,85839,84697
2020-08-28 00:00:00.000000000,1598544000000000000,6260.0,6320.0,6250.0,6266.0,91839,84697,89909
2020-08-31 00:00:00.000000000,1598803200000000000,6280.0,6416.0,6268.0,6398.0,140963,89909,89418
2020-09-01 00:00:00.000000000,1598889600000000000,6396.0,6472.0,6356.0,6440.0,103612,89418,95869
2020-09-02 00:00:00.000000000,1598976000000000000,6450.0,6504.0,6410.0,6492.0,108961,95869,98790
2020-09-03 00:00:00.000000000,1599062400000000000,6528.0,6656.0,6436.0,6452.0,270988,98790,104574
2020-09-04 00:00:00.000000000,1599148800000000000,6424.0,6544.0,6402.0,6508.0,152640,104574,104841
2020-09-07 00:00:00.000000000,1599408000000000000,6506.0,6516.0,6430.0,6438.0,116292,104841,103164
2020-09-08 00:00:00.000000000,1599494400000000000,6450.0,6520.0,6446.0,6480.0,86176,103164,101730
2020-09-09 00:00:00.000000000,1599580800000000000,6476.0,6550.0,6404.0,6404.0,183296,101730,101459
2020-09-10 00:00:00.000000000,1599667200000000000,6422.0,6436.0,6292.0,6308.0,152171,101459,96567
2020-09-11 00:00:00.000000000,1599753600000000000,6308.0,6314.0,6254.0,6266.0,107311,96567,99329
2020-09-14 00:00:00.000000000,1600012800000000000,6274.0,6344.0,6268.0,6302.0,102801,99329,102621
2020-09-15 00:00:00.000000000,1600099200000000000,6298.0,6330.0,6278.0,6308.0,105647,102621,97906
2020-09-16 00:00:00.000000000,1600185600000000000,6326.0,6358.0,6306.0,6332.0,122872,97906,100160
2020-09-17 00:00:00.000000000,1600272000000000000,6334.0,6346.0,6266.0,6274.0,154268,100160,103684
2020-09-18 00:00:00.000000000,1600358400000000000,6288.0,6318.0,6210.0,6236.0,151166,103684,110515
2020-09-21 00:00:00.000000000,1600617600000000000,6234.0,6256.0,6132.0,6136.0,125911,110515,122972
2020-09-22 00:00:00.000000000,1600704000000000000,6136.0,6190.0,6116.0,6176.0,118727,122972,123782
2020-09-23 00:00:00.000000000,1600790400000000000,6188.0,6194.0,6052.0,6062.0,145525,123782,142733
2020-09-24 00:00:00.000000000,1600876800000000000,6058.0,6088.0,6030.0,6066.0,80277,142733,139394
2020-09-25 00:00:00.000000000,1600963200000000000,6080.0,6124.0,6072.0,6090.0,82893,139394,133634
2020-09-28 00:00:00.000000000,1601222400000000000,6086.0,6140.0,6006.0,6136.0,158846,133634,125789
2020-09-29 00:00:00.000000000,1601308800000000000,6144.0,6150.0,6056.0,6094.0,97850,125789,120071
2020-09-30 00:00:00.000000000,1601395200000000000,6124.0,6138.0,6020.0,6038.0,94315,120071,119173
2020-10-09 00:00:00.000000000,1602172800000000000,6060.0,6114.0,6022.0,6026.0,119140,119173,134345
2020-10-12 00:00:00.000000000,1602432000000000000,6006.0,6206.0,5974.0,6196.0,229336,134345,124721
2020-10-13 00:00:00.000000000,1602518400000000000,6184.0,6190.0,6126.0,6152.0,105707,124721,127357
2020-10-14 00:00:00.000000000,1602604800000000000,6146.0,6174.0,6112.0,6144.0,111794,127357,129557
2020-10-15 00:00:00.000000000,1602691200000000000,6144.0,6168.0,6126.0,6142.0,117658,129557,131052
2020-10-16 00:00:00.000000000,1602777600000000000,6142.0,6250.0,6140.0,6246.0,190937,131052,130780
2020-10-19 00:00:00.000000000,1603036800000000000,6258.0,6272.0,6180.0,6214.0,128667,130780,128152
2020-10-20 00:00:00.000000000,1603123200000000000,6220.0,6234.0,6128.0,6192.0,105504,128152,123421
2020-10-21 00:00:00.000000000,1603209600000000000,6210.0,6244.0,6178.0,6212.0,112582,123421,124854
2020-10-22 00:00:00.000000000,1603296000000000000,6208.0,6212.0,6050.0,6054.0,182759,124854,131998
2020-10-23 00:00:00.000000000,1603382400000000000,6056.0,6088.0,6030.0,6032.0,122481,131998,139843
2020-10-26 00:00:00.000000000,1603641600000000000,6030.0,6050.0,5988.0,6008.0,111966,139843,146691
2020-10-27 00:00:00.000000000,1603728000000000000,6020.0,6056.0,5990.0,6044.0,117926,146691,148696
2020-10-28 00:00:00.000000000,1603814400000000000,6056.0,6084.0,6012.0,6070.0,108332,148696,139629
2020-10-29 00:00:00.000000000,1603900800000000000,6064.0,6094.0,6016.0,6046.0,114064,139629,139005
2020-10-30 00:00:00.000000000,1603987200000000000,6066.0,6156.0,6062.0,6078.0,164636,139005,119888
2020-11-02 00:00:00.000000000,1604246400000000000,6084.0,6150.0,6076.0,6142.0,110489,119888,118437
2020-11-03 00:00:00.000000000,1604332800000000000,6156.0,6198.0,6128.0,6160.0,113526,118437,122828
2020-11-04 00:00:00.000000000,1604419200000000000,6166.0,6190.0,6150.0,6158.0,70127,122828,123330
2020-11-05 00:00:00.000000000,1604505600000000000,6180.0,6212.0,6134.0,6168.0,141686,123330,124850
2020-11-06 00:00:00.000000000,1604592000000000000,6168.0,6172.0,6102.0,6134.0,108828,124850,116946
2020-11-09 00:00:00.000000000,1604851200000000000,6162.0,6292.0,6160.0,6234.0,192793,116946,143081
2020-11-10 00:00:00.000000000,1604937600000000000,6232.0,6248.0,6160.0,6186.0,125724,143081,134129
2020-11-11 00:00:00.000000000,1605024000000000000,6210.0,6280.0,6190.0,6276.0,103220,134129,141968
2020-11-12 00:00:00.000000000,1605110400000000000,6294.0,6310.0,6234.0,6254.0,101080,141968,137514
2020-11-13 00:00:00.000000000,1605196800000000000,6264.0,6342.0,6262.0,6316.0,136677,137514,142280
2020-11-16 00:00:00.000000000,1605456000000000000,6306.0,6316.0,6128.0,6140.0,185651,142280,117787
2020-11-17 00:00:00.000000000,1605542400000000000,6156.0,6174.0,6068.0,6076.0,131293,117787,113324
2020-11-18 00:00:00.000000000,1605628800000000000,6074.0,6096.0,6032.0,6036.0,101433,113324,118530
2020-11-19 00:00:00.000000000,1605715200000000000,6034.0,6092.0,6022.0,6076.0,84484,118530,118665
2020-11-20 00:00:00.000000000,1605801600000000000,6084.0,6150.0,6076.0,6080.0,149241,118665,119881
2020-11-23 00:00:00.000000000,1606060800000000000,6108.0,6170.0,6102.0,6146.0,117112,119881,109007
2020-11-24 00:00:00.000000000,1606147200000000000,6158.0,6296.0,6130.0,6288.0,143030,109007,101828
2020-11-25 00:00:00.000000000,1606233600000000000,6278.0,6292.0,6222.0,6260.0,101383,101828,103431
2020-11-26 00:00:00.000000000,1606320000000000000,6266.0,6330.0,6232.0,6282.0,111548,103431,107681
2020-11-27 00:00:00.000000000,1606406400000000000,6278.0,6400.0,6160.0,6274.0,218809,107681,103439
2020-11-30 00:00:00.000000000,1606665600000000000,6284.0,6420.0,6278.0,6376.0,140470,103439,111365
2020-12-01 00:00:00.000000000,1606752000000000000,6362.0,6362.0,6240.0,6264.0,141024,111365,92472
2020-12-02 00:00:00.000000000,1606838400000000000,6294.0,6376.0,6276.0,6314.0,121225,92472,94219
2020-12-03 00:00:00.000000000,1606924800000000000,6306.0,6320.0,6250.0,6280.0,88917,94219,89893
2020-12-04 00:00:00.000000000,1607011200000000000,6286.0,6620.0,6230.0,6552.0,335961,89893,101925
2020-12-07 00:00:00.000000000,1607270400000000000,6556.0,6766.0,6492.0,6508.0,312564,101925,96866
2020-12-08 00:00:00.000000000,1607356800000000000,6478.0,6538.0,6430.0,6434.0,144539,96866,89211
2020-12-09 00:00:00.000000000,1607443200000000000,6452.0,6486.0,6288.0,6344.0,160083,89211,76198
2020-12-10 00:00:00.000000000,1607529600000000000,6360.0,6424.0,6272.0,6416.0,146266,76198,65486
2020-12-11 00:00:00.000000000,1607616000000000000,6444.0,6564.0,6314.0,6316.0,169586,65486,51381
2020-12-14 00:00:00.000000000,1607875200000000000,6348.0,6490.0,6326.0,6432.0,118917,51381,45811
2020-12-15 00:00:00.000000000,1607961600000000000,6462.0,6624.0,6432.0,6508.0,166394,45811,38771
2020-12-16 00:00:00.000000000,1608048000000000000,6510.0,6616.0,6510.0,6576.0,78118,38771,35000
2020-12-17 00:00:00.000000000,1608134400000000000,6652.0,6690.0,6602.0,6646.0,141883,35000,127760
2020-12-18 00:00:00.000000000,1608220800000000000,6690.0,6870.0,6670.0,6824.0,218141,127760,139892
2020-12-21 00:00:00.000000000,1608480000000000000,6912.0,7088.0,6806.0,6944.0,241887,139892,141521
2020-12-22 00:00:00.000000000,1608566400000000000,6956.0,7054.0,6618.0,6726.0,306209,141521,123063
2020-12-23 00:00:00.000000000,1608652800000000000,6720.0,6874.0,6696.0,6860.0,168503,123063,122715
2020-12-24 00:00:00.000000000,1608739200000000000,6910.0,6960.0,6764.0,6822.0,141156,122715,123461
2020-12-25 00:00:00.000000000,1608825600000000000,6840.0,6966.0,6820.0,6882.0,204178,123461,121891
2020-12-28 00:00:00.000000000,1609084800000000000,6906.0,7000.0,6800.0,6816.0,214748,121891,120700
2020-12-29 00:00:00.000000000,1609171200000000000,6824.0,6928.0,6752.0,6804.0,217844,120700,116881
2020-12-30 00:00:00.000000000,1609257600000000000,6826.0,6940.0,6792.0,6922.0,209589,116881,116981
2020-12-31 00:00:00.000000000,1609344000000000000,6892.0,6906.0,6706.0,6776.0,235407,116981,111920
2021-01-04 00:00:00.000000000,1609689600000000000,6816.0,6942.0,6720.0,6898.0,210325,111920,115751
2021-01-05 00:00:00.000000000,1609776000000000000,6898.0,7040.0,6830.0,7038.0,281761,115751,133879
2021-01-06 00:00:00.000000000,1609862400000000000,7040.0,7254.0,7022.0,7186.0,321689,133879,149978
2021-01-07 00:00:00.000000000,1609948800000000000,7224.0,7546.0,7160.0,7448.0,429909,149978,170618
2021-01-08 00:00:00.000000000,1610035200000000000,7464.0,7808.0,7352.0,7474.0,736969,170618,152971
2021-01-11 00:00:00.000000000,1610294400000000000,7432.0,7674.0,7390.0,7564.0,445176,152971,141495
2021-01-12 00:00:00.000000000,1610380800000000000,7488.0,7498.0,7306.0,7422.0,259485,141495,144871
2021-01-13 00:00:00.000000000,1610467200000000000,7456.0,7614.0,7366.0,7524.0,422171,144871,145699
2021-01-14 00:00:00.000000000,1610553600000000000,7520.0,7618.0,7444.0,7478.0,383212,145699,145369
2021-01-15 00:00:00.000000000,1610640000000000000,7548.0,7640.0,7164.0,7304.0,648805,145369,139064
2021-01-18 00:00:00.000000000,1610899200000000000,7356.0,7490.0,7300.0,7438.0,309676,139064,127385
2021-01-19 00:00:00.000000000,1610985600000000000,7420.0,7510.0,7340.0,7444.0,209562,127385,126803
2021-01-20 00:00:00.000000000,1611072000000000000,7488.0,7570.0,7380.0,7512.0,341884,126803,131929
2021-01-21 00:00:00.000000000,1611158400000000000,7504.0,7540.0,7250.0,7256.0,369551,131929,127484
2021-01-22 00:00:00.000000000,1611244800000000000,7276.0,7372.0,7084.0,7110.0,304742,127484,120504
2021-01-25 00:00:00.000000000,1611504000000000000,7220.0,7280.0,7110.0,7182.0,290795,120504,119755
2021-01-26 00:00:00.000000000,1611590400000000000,7198.0,7226.0,6980.0,7042.0,182923,119755,125217
2021-01-27 00:00:00.000000000,1611676800000000000,7072.0,7110.0,7014.0,7030.0,167236,125217,124129
2021-01-28 00:00:00.000000000,1611763200000000000,6988.0,7096.0,6920.0,6984.0,253846,124129,121132
2021-01-29 00:00:00.000000000,1611849600000000000,6956.0,6994.0,6744.0,6802.0,242949,121132,120640
2021-02-01 00:00:00.000000000,1612108800000000000,6828.0,6920.0,6784.0,6874.0,153733,120640,115670
2021-02-02 00:00:00.000000000,1612195200000000000,6842.0,6896.0,6698.0,6740.0,177153,115670,114423
2021-02-03 00:00:00.000000000,1612281600000000000,6718.0,6790.0,6670.0,6768.0,137998,114423,116362
2021-02-04 00:00:00.000000000,1612368000000000000,6780.0,7024.0,6720.0,6986.0,365573,116362,123265
2021-02-05 00:00:00.000000000,1612454400000000000,6980.0,6998.0,6790.0,6798.0,235904,123265,125019
2021-02-08 00:00:00.000000000,1612713600000000000,6820.0,6892.0,6780.0,6834.0,158311,125019,127272
2021-02-09 00:00:00.000000000,1612800000000000000,6856.0,7072.0,6834.0,6970.0,194433,127272,112260
2021-02-10 00:00:00.000000000,1612886400000000000,6990.0,7240.0,6964.0,7240.0,223732,112260,104425
2021-02-18 00:00:00.000000000,1613577600000000000,7246.0,7498.0,7218.0,7482.0,206950,104425,112011
2021-02-19 00:00:00.000000000,1613664000000000000,7458.0,7468.0,7270.0,7344.0,177018,112011,113327
2021-02-22 00:00:00.000000000,1613923200000000000,7410.0,7590.0,7376.0,7496.0,296355,113327,120559
2021-02-23 00:00:00.000000000,1614009600000000000,7500.0,7606.0,7484.0,7552.0,221412,120559,122570
2021-02-24 00:00:00.000000000,1614096000000000000,7554.0,7758.0,7550.0,7628.0,301832,122570,129440
2021-02-25 00:00:00.000000000,1614182400000000000,7720.0,7780.0,7466.0,7518.0,300131,129440,132449
2021-02-26 00:00:00.000000000,1614268800000000000,7464.0,7680.0,7366.0,7632.0,265118,132449,125556
2021-03-01 00:00:00.000000000,1614528000000000000,7800.0,7898.0,7542.0,7726.0,336777,125556,129670
2021-03-02 00:00:00.000000000,1614614400000000000,7682.0,7784.0,7550.0,7648.0,284837,129670,123632
2021-03-03 00:00:00.000000000,1614700800000000000,7700.0,7770.0,7556.0,7584.0,266454,123632,129068
2021-03-04 00:00:00.000000000,1614787200000000000,7532.0,7660.0,7490.0,7506.0,235041,129068,128380
2021-03-05 00:00:00.000000000,1614873600000000000,7402.0,7828.0,7340.0,7814.0,321432,128380,134164
2021-03-08 00:00:00.000000000,1615132800000000000,7874.0,7948.0,7658.0,7758.0,303553,134164,145849
2021-03-09 00:00:00.000000000,1615219200000000000,7762.0,7820.0,7524.0,7564.0,258973,145849,134696
2021-03-10 00:00:00.000000000,1615305600000000000,7574.0,7790.0,7514.0,7558.0,341924,134696,129897
2021-03-11 00:00:00.000000000,1615392000000000000,7542.0,7542.0,7360.0,7416.0,251637,129897,124719
2021-03-12 00:00:00.000000000,1615478400000000000,7474.0,7498.0,7252.0,7270.0,241091,124719,125866
2021-03-15 00:00:00.000000000,1615737600000000000,7270.0,7270.0,7080.0,7140.0,225869,125866,120208
2021-03-16 00:00:00.000000000,1615824000000000000,7140.0,7190.0,7038.0,7038.0,153790,120208,122047
2021-03-17 00:00:00.000000000,1615910400000000000,7038.0,7094.0,6958.0,6978.0,159367,122047,126422
2021-03-18 00:00:00.000000000,1615996800000000000,7018.0,7176.0,6978.0,7112.0,192959,126422,114831
2021-03-19 00:00:00.000000000,1616083200000000000,7052.0,7160.0,6866.0,6910.0,248299,114831,126535
2021-03-22 00:00:00.000000000,1616342400000000000,6926.0,7080.0,6860.0,7054.0,176493,126535,117679
2021-03-23 00:00:00.000000000,1616428800000000000,7030.0,7032.0,6882.0,6920.0,166491,117679,122700
2021-03-24 00:00:00.000000000,1616515200000000000,6856.0,6994.0,6804.0,6834.0,223761,122700,134343
2021-03-25 00:00:00.000000000,1616601600000000000,6838.0,7010.0,6834.0,6942.0,181917,134343,125268
2021-03-26 00:00:00.000000000,1616688000000000000,6932.0,6958.0,6758.0,6910.0,253045,125268,129781
2021-03-29 00:00:00.000000000,1616947200000000000,6954.0,7050.0,6826.0,6832.0,255283,129781,128850
2021-03-30 00:00:00.000000000,1617033600000000000,6810.0,6906.0,6768.0,6788.0,200323,128850,136154
2021-03-31 00:00:00.000000000,1617120000000000000,6806.0,6850.0,6692.0,6784.0,239090,136154,146179
2021-04-01 00:00:00.000000000,1617206400000000000,6806.0,6880.0,6760.0,6792.0,210898,146179,138104
2021-04-02 00:00:00.000000000,1617292800000000000,6806.0,6916.0,6758.0,6854.0,232109,138104,128619
2021-04-06 00:00:00.000000000,1617638400000000000,6854.0,6922.0,6720.0,6834.0,270613,128619,136485
2021-04-07 00:00:00.000000000,1617724800000000000,6852.0,6950.0,6772.0,6830.0,297188,136485,120940
2021-04-08 00:00:00.000000000,1617811200000000000,6816.0,6900.0,6766.0,6766.0,196961,120940,122998
2021-04-09 00:00:00.000000000,1617897600000000000,6768.0,6810.0,6710.0,6712.0,188825,122998,144830
2021-04-12 00:00:00.000000000,1618156800000000000,6688.0,6754.0,6632.0,6708.0,233083,144830,153125
2021-04-13 00:00:00.000000000,1618243200000000000,6712.0,6818.0,6706.0,6778.0,209753,153125,127766
2021-04-14 00:00:00.000000000,1618329600000000000,6778.0,6930.0,6726.0,6930.0,262971,127766,108856
2021-04-15 00:00:00.000000000,1618416000000000000,6920.0,7060.0,6886.0,7028.0,236288,108856,95442
