datetime,datetime_nano,KQ.m@DCE.pp.open,KQ.m@DCE.pp.high,KQ.m@DCE.pp.low,KQ.m@DCE.pp.close,KQ.m@DCE.pp.volume,KQ.m@DCE.pp.open_oi,KQ.m@DCE.pp.close_oi
2017-01-18 00:00:00.000000000,1484668800000000000,9010.0,9129.0,8951.0,9088.0,157264,200426,211225
2017-01-19 00:00:00.000000000,1484755200000000000,9023.0,9040.0,8820.0,8946.0,181623,211225,193828
2017-01-20 00:00:00.000000000,1484841600000000000,8942.0,9152.0,8906.0,9028.0,199148,193828,213700
2017-01-23 00:00:00.000000000,1485100800000000000,9100.0,9262.0,9073.0,9190.0,189480,213700,206218
2017-01-24 00:00:00.000000000,1485187200000000000,9204.0,9250.0,9054.0,9128.0,144671,206218,201948
2017-01-25 00:00:00.000000000,1485273600000000000,9128.0,9456.0,9106.0,9418.0,180777,201948,224478
2017-01-26 00:00:00.000000000,1485360000000000000,9409.0,9462.0,9240.0,9320.0,127690,224478,205107
2017-02-03 00:00:00.000000000,1486051200000000000,9358.0,9450.0,9116.0,9252.0,130547,205107,210217
2017-02-06 00:00:00.000000000,1486310400000000000,9260.0,9386.0,9200.0,9349.0,131759,210217,222335
2017-02-07 00:00:00.000000000,1486396800000000000,9340.0,9398.0,9250.0,9262.0,155774,222335,236713
2017-02-08 00:00:00.000000000,1486483200000000000,9213.0,9346.0,9131.0,9209.0,189546,236713,229665
2017-02-09 00:00:00.000000000,1486569600000000000,9217.0,9372.0,9200.0,9207.0,218800,229665,259224
2017-02-10 00:00:00.000000000,1486656000000000000,9255.0,9288.0,9102.0,9230.0,204449,259224,246306
2017-02-13 00:00:00.000000000,1486915200000000000,9332.0,9550.0,9330.0,9548.0,222246,246306,279519
2017-02-14 00:00:00.000000000,1487001600000000000,9504.0,9588.0,9450.0,9575.0,137373,279519,267916
2017-02-15 00:00:00.000000000,1487088000000000000,9467.0,9480.0,9210.0,9210.0,237874,267916,265650
2017-02-16 00:00:00.000000000,1487174400000000000,9203.0,9232.0,8970.0,8980.0,255631,265650,218091
2017-02-17 00:00:00.000000000,1487260800000000000,9014.0,9096.0,8845.0,8921.0,219981,218091,227391
2017-02-20 00:00:00.000000000,1487520000000000000,8919.0,9045.0,8892.0,8937.0,133747,227391,203730
2017-02-21 00:00:00.000000000,1487606400000000000,8979.0,9018.0,8753.0,8778.0,201858,203730,242591
2017-02-22 00:00:00.000000000,1487692800000000000,8753.0,8877.0,8732.0,8773.0,147169,242591,211072
2017-02-23 00:00:00.000000000,1487779200000000000,8767.0,8812.0,8580.0,8640.0,200497,211072,250606
2017-02-24 00:00:00.000000000,1487865600000000000,8593.0,8728.0,8546.0,8656.0,166757,250606,217959
2017-02-27 00:00:00.000000000,1488124800000000000,8702.0,8851.0,8673.0,8687.0,195892,217959,239983
2017-02-28 00:00:00.000000000,1488211200000000000,8680.0,8750.0,8490.0,8580.0,193647,239983,231110
2017-03-01 00:00:00.000000000,1488297600000000000,8645.0,8695.0,8524.0,8564.0,181414,231110,246164
2017-03-02 00:00:00.000000000,1488384000000000000,8600.0,8620.0,8474.0,8591.0,201080,246164,253409
2017-03-03 00:00:00.000000000,1488470400000000000,8533.0,8645.0,8488.0,8622.0,198931,253409,253628
2017-03-06 00:00:00.000000000,1488729600000000000,8620.0,8766.0,8618.0,8725.0,178883,253628,234351
2017-03-07 00:00:00.000000000,1488816000000000000,8744.0,8760.0,8608.0,8642.0,151823,234351,240367
2017-03-08 00:00:00.000000000,1488902400000000000,8538.0,8550.0,8316.0,8316.0,225324,240367,255667
2017-03-09 00:00:00.000000000,1488988800000000000,8200.0,8308.0,8163.0,8276.0,169653,255667,228040
2017-03-10 00:00:00.000000000,1489075200000000000,8285.0,8315.0,8080.0,8120.0,158227,228040,241001
2017-03-13 00:00:00.000000000,1489334400000000000,8015.0,8249.0,8000.0,8245.0,185350,241001,228546
2017-03-14 00:00:00.000000000,1489420800000000000,8230.0,8282.0,8100.0,8140.0,162377,228546,232691
2017-03-15 00:00:00.000000000,1489507200000000000,8209.0,8339.0,8185.0,8238.0,172348,232691,232721
2017-03-16 00:00:00.000000000,1489593600000000000,8284.0,8385.0,8242.0,8348.0,164734,232721,228421
2017-03-17 00:00:00.000000000,1489680000000000000,8343.0,8418.0,8302.0,8355.0,135167,228421,213812
2017-03-20 00:00:00.000000000,1489939200000000000,8346.0,8384.0,8170.0,8292.0,205495,213812,227350
2017-03-21 00:00:00.000000000,1490025600000000000,8277.0,8369.0,8260.0,8269.0,185370,227350,202990
2017-03-22 00:00:00.000000000,1490112000000000000,8195.0,8215.0,8080.0,8103.0,182391,202990,222172
2017-03-23 00:00:00.000000000,1490198400000000000,8170.0,8244.0,8160.0,8171.0,134793,222172,189863
2017-03-24 00:00:00.000000000,1490284800000000000,8182.0,8275.0,8125.0,8142.0,154849,189863,189598
2017-03-27 00:00:00.000000000,1490544000000000000,8065.0,8092.0,7824.0,7906.0,186973,189598,191252
2017-03-28 00:00:00.000000000,1490630400000000000,7983.0,8017.0,7910.0,7928.0,101091,191252,174153
2017-03-29 00:00:00.000000000,1490716800000000000,8041.0,8240.0,8030.0,8237.0,158741,174153,177405
2017-03-30 00:00:00.000000000,1490803200000000000,8284.0,8320.0,8100.0,8124.0,132439,177405,159198
2017-03-31 00:00:00.000000000,1490889600000000000,8209.0,8254.0,8000.0,8047.0,145711,159198,172706
2017-04-05 00:00:00.000000000,1491321600000000000,8067.0,8349.0,7936.0,8311.0,155226,172706,153218
2017-04-06 00:00:00.000000000,1491408000000000000,8278.0,8337.0,8222.0,8323.0,93468,153218,141688
2017-04-07 00:00:00.000000000,1491494400000000000,8221.0,8472.0,8179.0,8261.0,165742,141688,151940
2017-04-10 00:00:00.000000000,1491753600000000000,8288.0,8300.0,8050.0,8052.0,126418,151940,119608
2017-04-11 00:00:00.000000000,1491840000000000000,8062.0,8094.0,7977.0,7996.0,144693,119608,186149
2017-04-12 00:00:00.000000000,1491926400000000000,8005.0,8058.0,7908.0,7925.0,163257,186149,204308
2017-04-13 00:00:00.000000000,1492012800000000000,7885.0,8013.0,7851.0,7935.0,150177,204308,200728
2017-04-14 00:00:00.000000000,1492099200000000000,7958.0,7997.0,7715.0,7739.0,231779,200728,255084
2017-04-17 00:00:00.000000000,1492358400000000000,7788.0,7854.0,7658.0,7670.0,173660,255084,256587
2017-04-18 00:00:00.000000000,1492444800000000000,7671.0,7738.0,7571.0,7687.0,181561,256587,270351
2017-04-19 00:00:00.000000000,1492531200000000000,7659.0,7732.0,7532.0,7668.0,226045,270351,264725
2017-04-20 00:00:00.000000000,1492617600000000000,7619.0,7773.0,7511.0,7729.0,239227,264725,276804
2017-04-21 00:00:00.000000000,1492704000000000000,7747.0,7806.0,7640.0,7642.0,194582,276804,264815
2017-04-24 00:00:00.000000000,1492963200000000000,7625.0,7635.0,7468.0,7565.0,216703,264815,288477
2017-04-25 00:00:00.000000000,1493049600000000000,7538.0,7634.0,7521.0,7553.0,152918,288477,272165
2017-04-26 00:00:00.000000000,1493136000000000000,7559.0,7745.0,7493.0,7668.0,236054,272165,293361
2017-04-27 00:00:00.000000000,1493222400000000000,7690.0,7781.0,7681.0,7781.0,156504,293361,270998
2017-04-28 00:00:00.000000000,1493308800000000000,7816.0,7891.0,7785.0,7849.0,195898,270998,276487
2017-05-02 00:00:00.000000000,1493654400000000000,7842.0,7862.0,7720.0,7833.0,148077,276487,258321
2017-05-03 00:00:00.000000000,1493740800000000000,7826.0,7850.0,7751.0,7794.0,147564,258321,274858
2017-05-04 00:00:00.000000000,1493827200000000000,7611.0,7675.0,7500.0,7592.0,262084,274858,290592
2017-05-05 00:00:00.000000000,1493913600000000000,7546.0,7598.0,7455.0,7521.0,180837,290592,275776
2017-05-08 00:00:00.000000000,1494172800000000000,7648.0,7750.0,7556.0,7570.0,197216,275776,287309
2017-05-09 00:00:00.000000000,1494259200000000000,7600.0,7609.0,7515.0,7565.0,115496,287309,275911
2017-05-10 00:00:00.000000000,1494345600000000000,7577.0,7595.0,7361.0,7446.0,297729,275911,322019
2017-05-11 00:00:00.000000000,1494432000000000000,7455.0,7566.0,7404.0,7520.0,215694,322019,289927
2017-05-12 00:00:00.000000000,1494518400000000000,7480.0,7549.0,7463.0,7488.0,162671,289927,298747
2017-05-15 00:00:00.000000000,1494777600000000000,7576.0,7718.0,7535.0,7714.0,263140,298747,310373
2017-05-16 00:00:00.000000000,1494864000000000000,7713.0,7796.0,7671.0,7793.0,202349,310373,306015
2017-05-17 00:00:00.000000000,1494950400000000000,7781.0,7825.0,7702.0,7765.0,181455,306015,300882
2017-05-18 00:00:00.000000000,1495036800000000000,7722.0,7845.0,7654.0,7837.0,227272,300882,316534
2017-05-19 00:00:00.000000000,1495123200000000000,7934.0,8109.0,7895.0,8095.0,304837,316534,329482
2017-05-22 00:00:00.000000000,1495382400000000000,8137.0,8173.0,8012.0,8092.0,212516,329482,330767
2017-05-23 00:00:00.000000000,1495468800000000000,8098.0,8166.0,8040.0,8080.0,204286,330767,336583
2017-05-24 00:00:00.000000000,1495555200000000000,8106.0,8135.0,7901.0,8013.0,259339,336583,340316
2017-05-25 00:00:00.000000000,1495641600000000000,8013.0,8198.0,8000.0,8084.0,276979,340316,353264
2017-05-26 00:00:00.000000000,1495728000000000000,7970.0,8043.0,7941.0,8026.0,225103,353264,337870
2017-05-31 00:00:00.000000000,1496160000000000000,8050.0,8156.0,7835.0,7848.0,313009,337870,349056
2017-06-01 00:00:00.000000000,1496246400000000000,7869.0,7960.0,7842.0,7903.0,222980,349056,339188
2017-06-02 00:00:00.000000000,1496332800000000000,7838.0,7897.0,7662.0,7674.0,330201,339188,344208
2017-06-05 00:00:00.000000000,1496592000000000000,7700.0,7748.0,7628.0,7661.0,203742,344208,306642
2017-06-06 00:00:00.000000000,1496678400000000000,7706.0,7719.0,7600.0,7676.0,212781,306642,322914
2017-06-07 00:00:00.000000000,1496764800000000000,7670.0,7755.0,7650.0,7695.0,190887,322914,312228
2017-06-08 00:00:00.000000000,1496851200000000000,7630.0,7790.0,7580.0,7730.0,249436,312228,332774
2017-06-09 00:00:00.000000000,1496937600000000000,7744.0,7800.0,7690.0,7720.0,162191,332774,302099
2017-06-12 00:00:00.000000000,1497196800000000000,7760.0,7948.0,7756.0,7927.0,248121,302099,337824
2017-06-13 00:00:00.000000000,1497283200000000000,7915.0,7927.0,7679.0,7688.0,260115,337824,304528
2017-06-14 00:00:00.000000000,1497369600000000000,7703.0,7765.0,7641.0,7720.0,217485,304528,318231
2017-06-15 00:00:00.000000000,1497456000000000000,7663.0,7714.0,7590.0,7630.0,221278,318231,300554
2017-06-16 00:00:00.000000000,1497542400000000000,7642.0,7738.0,7640.0,7683.0,161160,300554,299413
2017-06-19 00:00:00.000000000,1497801600000000000,7685.0,7831.0,7670.0,7708.0,269726,299413,331046
2017-06-20 00:00:00.000000000,1497888000000000000,7710.0,7734.0,7599.0,7662.0,243890,331046,320407
2017-06-21 00:00:00.000000000,1497974400000000000,7613.0,7698.0,7569.0,7636.0,206187,320407,317732
2017-06-22 00:00:00.000000000,1498060800000000000,7652.0,7675.0,7534.0,7547.0,213288,317732,316973
2017-06-23 00:00:00.000000000,1498147200000000000,7570.0,7630.0,7562.0,7625.0,156579,316973,294538
2017-06-26 00:00:00.000000000,1498406400000000000,7641.0,7777.0,7630.0,7725.0,229921,294538,316300
2017-06-27 00:00:00.000000000,1498492800000000000,7730.0,7790.0,7685.0,7777.0,175044,316300,291110
2017-06-28 00:00:00.000000000,1498579200000000000,7839.0,7874.0,7673.0,7714.0,203977,291110,306882
2017-06-29 00:00:00.000000000,1498665600000000000,7770.0,7931.0,7753.0,7873.0,291918,306882,322793
2017-06-30 00:00:00.000000000,1498752000000000000,7879.0,7936.0,7802.0,7903.0,176281,322793,311798
2017-07-03 00:00:00.000000000,1499011200000000000,7971.0,8020.0,7908.0,7979.0,193528,311798,337407
2017-07-04 00:00:00.000000000,1499097600000000000,7960.0,7963.0,7778.0,7798.0,203792,337407,313166
2017-07-05 00:00:00.000000000,1499184000000000000,7851.0,7924.0,7801.0,7849.0,175633,313166,322120
2017-07-06 00:00:00.000000000,1499270400000000000,7817.0,8058.0,7808.0,8014.0,252319,322120,363225
2017-07-07 00:00:00.000000000,1499356800000000000,7978.0,8110.0,7965.0,8097.0,217903,363225,371917
2017-07-10 00:00:00.000000000,1499616000000000000,8100.0,8132.0,7956.0,7985.0,216211,371917,352770
2017-07-11 00:00:00.000000000,1499702400000000000,8062.0,8153.0,7991.0,8067.0,244769,352770,369944
2017-07-12 00:00:00.000000000,1499788800000000000,8124.0,8188.0,8030.0,8058.0,230289,369944,359531
2017-07-13 00:00:00.000000000,1499875200000000000,8050.0,8101.0,7951.0,8020.0,233594,359531,357427
2017-07-14 00:00:00.000000000,1499961600000000000,8052.0,8108.0,8002.0,8064.0,168340,357427,335461
2017-07-17 00:00:00.000000000,1500220800000000000,8140.0,8255.0,8092.0,8120.0,288404,335461,383301
2017-07-18 00:00:00.000000000,1500307200000000000,8145.0,8259.0,8131.0,8193.0,183991,383301,339201
2017-07-19 00:00:00.000000000,1500393600000000000,8214.0,8288.0,8204.0,8250.0,165703,339201,359300
2017-07-20 00:00:00.000000000,1500480000000000000,8292.0,8643.0,8275.0,8495.0,400520,359300,352698
2017-07-21 00:00:00.000000000,1500566400000000000,8397.0,8518.0,8363.0,8499.0,232073,352698,303815
2017-07-24 00:00:00.000000000,1500825600000000000,8406.0,8538.0,8400.0,8469.0,199366,303815,315860
2017-07-25 00:00:00.000000000,1500912000000000000,8511.0,8559.0,8450.0,8500.0,170931,315860,290350
2017-07-26 00:00:00.000000000,1500998400000000000,8593.0,8620.0,8360.0,8398.0,237413,290350,292858
2017-07-27 00:00:00.000000000,1501084800000000000,8438.0,8440.0,8309.0,8349.0,159583,292858,266275
2017-07-28 00:00:00.000000000,1501171200000000000,8353.0,8372.0,8167.0,8178.0,213115,266275,263618
2017-07-31 00:00:00.000000000,1501430400000000000,8217.0,8264.0,8105.0,8225.0,217970,263618,228209
2017-08-01 00:00:00.000000000,1501516800000000000,8253.0,8422.0,8200.0,8339.0,233836,228209,228969
2017-08-02 00:00:00.000000000,1501603200000000000,8313.0,8429.0,8300.0,8368.0,172370,228969,202849
2017-08-03 00:00:00.000000000,1501689600000000000,8389.0,8430.0,8238.0,8251.0,184012,202849,195916
2017-08-04 00:00:00.000000000,1501776000000000000,8299.0,8496.0,8277.0,8400.0,186105,195916,181176
2017-08-07 00:00:00.000000000,1502035200000000000,8488.0,8544.0,8270.0,8302.0,187707,181176,164914
2017-08-08 00:00:00.000000000,1502121600000000000,8340.0,8510.0,8315.0,8486.0,158259,164914,146198
2017-08-09 00:00:00.000000000,1502208000000000000,8801.0,8870.0,8700.0,8779.0,200671,146198,215732
2017-08-10 00:00:00.000000000,1502294400000000000,8779.0,8888.0,8733.0,8825.0,181863,215732,228151
2017-08-11 00:00:00.000000000,1502380800000000000,8760.0,8828.0,8615.0,8714.0,227328,228151,208525
2017-08-14 00:00:00.000000000,1502640000000000000,8721.0,8755.0,8656.0,8677.0,144619,208525,200749
2017-08-15 00:00:00.000000000,1502726400000000000,8612.0,8636.0,8500.0,8541.0,219320,200749,199820
2017-08-16 00:00:00.000000000,1502812800000000000,8541.0,8580.0,8450.0,8540.0,136795,199820,193108
2017-08-17 00:00:00.000000000,1502899200000000000,8640.0,8823.0,8630.0,8810.0,225102,193108,212726
2017-08-18 00:00:00.000000000,1502985600000000000,8790.0,8854.0,8767.0,8837.0,139052,212726,212521
2017-08-21 00:00:00.000000000,1503244800000000000,8900.0,8990.0,8878.0,8957.0,163635,212521,228597
2017-08-22 00:00:00.000000000,1503331200000000000,8940.0,9153.0,8838.0,9134.0,267503,228597,241296
2017-08-23 00:00:00.000000000,1503417600000000000,9088.0,9140.0,9027.0,9091.0,182733,241296,240864
2017-08-24 00:00:00.000000000,1503504000000000000,9130.0,9228.0,9071.0,9085.0,170617,240864,235161
2017-08-25 00:00:00.000000000,1503590400000000000,9111.0,9246.0,9096.0,9155.0,171532,235161,240612
2017-08-28 00:00:00.000000000,1503849600000000000,9097.0,9140.0,8952.0,9124.0,155909,240612,229384
2017-08-29 00:00:00.000000000,1503936000000000000,9124.0,9293.0,9106.0,9287.0,242018,229384,257759
2017-08-30 00:00:00.000000000,1504022400000000000,9265.0,9307.0,9230.0,9275.0,141941,257759,250194
2017-08-31 00:00:00.000000000,1504108800000000000,9235.0,9396.0,9220.0,9358.0,181482,250194,271372
2017-09-01 00:00:00.000000000,1504195200000000000,9405.0,9584.0,9367.0,9565.0,221236,271372,273940
2017-09-04 00:00:00.000000000,1504454400000000000,9760.0,9813.0,9591.0,9611.0,207631,273940,261276
2017-09-05 00:00:00.000000000,1504540800000000000,9599.0,9676.0,9501.0,9610.0,181341,261276,250028
2017-09-06 00:00:00.000000000,1504627200000000000,9504.0,9584.0,9423.0,9427.0,215769,250028,243481
2017-09-07 00:00:00.000000000,1504713600000000000,9458.0,9494.0,9271.0,9310.0,213093,243481,236214
2017-09-08 00:00:00.000000000,1504800000000000000,9336.0,9376.0,9200.0,9243.0,182477,236214,226629
2017-09-11 00:00:00.000000000,1505059200000000000,9100.0,9204.0,9100.0,9166.0,159421,226629,214401
2017-09-12 00:00:00.000000000,1505145600000000000,9288.0,9402.0,9196.0,9380.0,236445,214401,222834
2017-09-13 00:00:00.000000000,1505232000000000000,9418.0,9427.0,9058.0,9081.0,265533,222834,217549
2017-09-14 00:00:00.000000000,1505318400000000000,9105.0,9145.0,8900.0,8906.0,222378,217549,215815
2017-09-15 00:00:00.000000000,1505404800000000000,8905.0,8953.0,8818.0,8885.0,203333,215815,215439
2017-09-18 00:00:00.000000000,1505664000000000000,8880.0,8960.0,8730.0,8913.0,246219,215439,205583
2017-09-19 00:00:00.000000000,1505750400000000000,8932.0,8976.0,8755.0,8757.0,205082,205583,212837
2017-09-20 00:00:00.000000000,1505836800000000000,8800.0,8885.0,8745.0,8848.0,230128,212837,213467
2017-09-21 00:00:00.000000000,1505923200000000000,8829.0,8836.0,8600.0,8610.0,235417,213467,214721
2017-09-22 00:00:00.000000000,1506009600000000000,8602.0,8706.0,8530.0,8662.0,190833,214721,198029
2017-09-25 00:00:00.000000000,1506268800000000000,8666.0,8810.0,8550.0,8783.0,277538,198029,206029
2017-09-26 00:00:00.000000000,1506355200000000000,8813.0,8863.0,8746.0,8843.0,207698,206029,192079
2017-09-27 00:00:00.000000000,1506441600000000000,8870.0,8922.0,8845.0,8903.0,167387,192079,191517
2017-09-28 00:00:00.000000000,1506528000000000000,8788.0,8800.0,8496.0,8661.0,321151,191517,186097
2017-09-29 00:00:00.000000000,1506614400000000000,8728.0,8858.0,8675.0,8858.0,164542,186097,175120
2017-10-09 00:00:00.000000000,1507478400000000000,8956.0,8999.0,8688.0,8784.0,246930,175120,190240
2017-10-10 00:00:00.000000000,1507564800000000000,8726.0,8910.0,8708.0,8732.0,256559,190240,190289
2017-10-11 00:00:00.000000000,1507651200000000000,8776.0,8780.0,8630.0,8662.0,227531,190289,198314
2017-10-12 00:00:00.000000000,1507737600000000000,8685.0,8732.0,8563.0,8691.0,282187,198314,203102
2017-10-13 00:00:00.000000000,1507824000000000000,8730.0,8960.0,8712.0,8958.0,281734,203102,203153
2017-10-16 00:00:00.000000000,1508083200000000000,9006.0,9122.0,8910.0,9110.0,320180,203153,219911
2017-10-17 00:00:00.000000000,1508169600000000000,9007.0,9176.0,8971.0,9106.0,350646,219911,235559
2017-10-18 00:00:00.000000000,1508256000000000000,9122.0,9194.0,9050.0,9105.0,240671,235559,233585
2017-10-19 00:00:00.000000000,1508342400000000000,9008.0,9030.0,8795.0,8854.0,363497,233585,226644
2017-10-20 00:00:00.000000000,1508428800000000000,8894.0,9140.0,8842.0,9140.0,303357,226644,222205
2017-10-23 00:00:00.000000000,1508688000000000000,9075.0,9155.0,9026.0,9068.0,247324,222205,229251
2017-10-24 00:00:00.000000000,1508774400000000000,9089.0,9160.0,8989.0,9057.0,271319,229251,222535
2017-10-25 00:00:00.000000000,1508860800000000000,9094.0,9168.0,8960.0,9005.0,306127,222535,223221
2017-10-26 00:00:00.000000000,1508947200000000000,9003.0,9061.0,8856.0,8859.0,282067,223221,210930
2017-10-27 00:00:00.000000000,1509033600000000000,8885.0,8918.0,8731.0,8764.0,285302,210930,218918
2017-10-30 00:00:00.000000000,1509292800000000000,8793.0,8824.0,8750.0,8765.0,180146,218918,206294
2017-10-31 00:00:00.000000000,1509379200000000000,8772.0,8780.0,8625.0,8678.0,218128,206294,208321
2017-11-01 00:00:00.000000000,1509465600000000000,8693.0,8890.0,8652.0,8677.0,228642,208321,212484
2017-11-02 00:00:00.000000000,1509552000000000000,8785.0,8830.0,8695.0,8815.0,271968,212484,203355
2017-11-03 00:00:00.000000000,1509638400000000000,8838.0,8971.0,8804.0,8960.0,282935,203355,203648
2017-11-06 00:00:00.000000000,1509897600000000000,9056.0,9112.0,9000.0,9105.0,206749,203648,187051
2017-11-07 00:00:00.000000000,1509984000000000000,9141.0,9188.0,9070.0,9156.0,196264,187051,203168
