datetime,datetime_nano,KQ.m@DCE.l.open,KQ.m@DCE.l.high,KQ.m@DCE.l.low,KQ.m@DCE.l.close,KQ.m@DCE.l.volume,KQ.m@DCE.l.open_oi,KQ.m@DCE.l.close_oi
2017-01-18 00:00:00.000000000,1484668800000000000,10140.0,10275.0,10085.0,10220.0,232180,149278,159207
2017-01-19 00:00:00.000000000,1484755200000000000,10180.0,10215.0,10050.0,10140.0,165775,159207,145316
2017-01-20 00:00:00.000000000,1484841600000000000,10120.0,10390.0,10105.0,10265.0,290533,145316,163719
2017-01-23 00:00:00.000000000,1485100800000000000,10325.0,10445.0,10260.0,10325.0,213234,163719,170322
2017-01-24 00:00:00.000000000,1485187200000000000,10315.0,10380.0,10150.0,10230.0,190091,170322,148285
2017-01-25 00:00:00.000000000,1485273600000000000,10210.0,10425.0,10190.0,10405.0,147782,148285,154838
2017-01-26 00:00:00.000000000,1485360000000000000,10430.0,10460.0,10210.0,10260.0,145143,154838,146441
2017-02-03 00:00:00.000000000,1486051200000000000,10295.0,10410.0,10160.0,10240.0,150614,146441,146093
2017-02-06 00:00:00.000000000,1486310400000000000,10230.0,10420.0,10175.0,10390.0,224532,146093,175747
2017-02-07 00:00:00.000000000,1486396800000000000,10385.0,10520.0,10310.0,10310.0,270332,175747,179970
2017-02-08 00:00:00.000000000,1486483200000000000,10275.0,10350.0,10150.0,10225.0,247090,179970,179075
2017-02-09 00:00:00.000000000,1486569600000000000,10250.0,10345.0,10205.0,10220.0,209416,179075,172230
2017-02-10 00:00:00.000000000,1486656000000000000,10255.0,10305.0,10115.0,10250.0,218155,172230,163657
2017-02-13 00:00:00.000000000,1486915200000000000,10350.0,10625.0,10350.0,10605.0,300326,163657,193212
2017-02-14 00:00:00.000000000,1487001600000000000,10570.0,10615.0,10480.0,10590.0,167231,193212,187101
2017-02-15 00:00:00.000000000,1487088000000000000,10470.0,10520.0,10015.0,10015.0,314375,187101,164935
2017-02-16 00:00:00.000000000,1487174400000000000,10105.0,10200.0,9905.0,9910.0,329806,164935,144353
2017-02-17 00:00:00.000000000,1487260800000000000,10010.0,10040.0,9830.0,9885.0,242642,144353,140081
2017-02-20 00:00:00.000000000,1487520000000000000,9905.0,10015.0,9870.0,9925.0,186123,140081,142586
2017-02-21 00:00:00.000000000,1487606400000000000,9960.0,10025.0,9770.0,9830.0,267593,142586,152030
2017-02-22 00:00:00.000000000,1487692800000000000,9815.0,9930.0,9795.0,9850.0,201571,152030,144668
2017-02-23 00:00:00.000000000,1487779200000000000,9850.0,9900.0,9580.0,9645.0,305684,144668,169308
2017-02-24 00:00:00.000000000,1487865600000000000,9570.0,9745.0,9565.0,9675.0,224197,169308,161456
2017-02-27 00:00:00.000000000,1488124800000000000,9715.0,9805.0,9665.0,9675.0,222154,161456,164266
2017-02-28 00:00:00.000000000,1488211200000000000,9650.0,9765.0,9510.0,9620.0,255373,164266,172987
2017-03-01 00:00:00.000000000,1488297600000000000,9660.0,9690.0,9535.0,9585.0,231535,172987,190088
2017-03-02 00:00:00.000000000,1488384000000000000,9605.0,9650.0,9545.0,9625.0,254245,190088,205777
2017-03-03 00:00:00.000000000,1488470400000000000,9570.0,9700.0,9520.0,9660.0,275818,205777,199463
2017-03-06 00:00:00.000000000,1488729600000000000,9670.0,9790.0,9660.0,9720.0,225854,199463,189213
2017-03-07 00:00:00.000000000,1488816000000000000,9745.0,9760.0,9600.0,9655.0,222170,189213,200252
2017-03-08 00:00:00.000000000,1488902400000000000,9505.0,9530.0,9275.0,9305.0,357643,200252,213248
2017-03-09 00:00:00.000000000,1488988800000000000,9240.0,9310.0,9175.0,9260.0,256696,213248,197063
2017-03-10 00:00:00.000000000,1489075200000000000,9295.0,9325.0,9110.0,9115.0,216456,197063,201969
2017-03-13 00:00:00.000000000,1489334400000000000,9040.0,9225.0,9025.0,9210.0,233244,201969,192580
2017-03-14 00:00:00.000000000,1489420800000000000,9215.0,9290.0,9160.0,9195.0,229433,192580,187776
2017-03-15 00:00:00.000000000,1489507200000000000,9265.0,9340.0,9200.0,9250.0,189388,187776,180893
2017-03-16 00:00:00.000000000,1489593600000000000,9305.0,9390.0,9265.0,9390.0,225052,180893,174820
2017-03-17 00:00:00.000000000,1489680000000000000,9375.0,9440.0,9350.0,9405.0,173899,174820,177810
2017-03-20 00:00:00.000000000,1489939200000000000,9395.0,9455.0,9275.0,9445.0,221803,177810,172337
2017-03-21 00:00:00.000000000,1490025600000000000,9435.0,9490.0,9380.0,9400.0,235722,172337,167345
2017-03-22 00:00:00.000000000,1490112000000000000,9350.0,9355.0,9200.0,9245.0,228288,167345,162950
2017-03-23 00:00:00.000000000,1490198400000000000,9325.0,9405.0,9305.0,9345.0,185396,162950,155434
2017-03-24 00:00:00.000000000,1490284800000000000,9350.0,9470.0,9260.0,9260.0,207994,155434,145249
2017-03-27 00:00:00.000000000,1490544000000000000,9205.0,9280.0,9015.0,9195.0,248849,145249,140787
2017-03-28 00:00:00.000000000,1490630400000000000,9235.0,9250.0,9135.0,9145.0,149084,140787,134170
2017-03-29 00:00:00.000000000,1490716800000000000,9220.0,9350.0,9205.0,9305.0,167128,134170,121520
2017-03-30 00:00:00.000000000,1490803200000000000,9380.0,9390.0,9150.0,9180.0,154129,121520,126117
2017-03-31 00:00:00.000000000,1490889600000000000,9250.0,9295.0,9070.0,9140.0,167082,126117,119233
2017-04-05 00:00:00.000000000,1491321600000000000,9170.0,9485.0,9160.0,9475.0,192644,119233,104384
2017-04-06 00:00:00.000000000,1491408000000000000,9445.0,9535.0,9405.0,9530.0,147667,104384,98572
2017-04-07 00:00:00.000000000,1491494400000000000,9425.0,9610.0,9405.0,9485.0,155447,98572,77244
2017-04-10 00:00:00.000000000,1491753600000000000,9425.0,9465.0,9135.0,9140.0,288162,77244,158520
2017-04-11 00:00:00.000000000,1491840000000000000,9175.0,9210.0,9125.0,9160.0,197614,158520,160740
2017-04-12 00:00:00.000000000,1491926400000000000,9170.0,9245.0,9055.0,9075.0,289847,160740,173941
2017-04-13 00:00:00.000000000,1492012800000000000,9060.0,9170.0,9005.0,9040.0,231323,173941,168836
2017-04-14 00:00:00.000000000,1492099200000000000,9070.0,9105.0,8740.0,8840.0,389482,168836,203292
2017-04-17 00:00:00.000000000,1492358400000000000,8875.0,8935.0,8770.0,8805.0,192950,203292,202248
2017-04-18 00:00:00.000000000,1492444800000000000,8810.0,8880.0,8700.0,8820.0,257906,202248,203815
2017-04-19 00:00:00.000000000,1492531200000000000,8780.0,8835.0,8675.0,8785.0,258555,203815,208056
2017-04-20 00:00:00.000000000,1492617600000000000,8735.0,8875.0,8655.0,8830.0,331963,208056,202228
2017-04-21 00:00:00.000000000,1492704000000000000,8840.0,8900.0,8715.0,8745.0,247183,202228,199680
2017-04-24 00:00:00.000000000,1492963200000000000,8740.0,8750.0,8525.0,8640.0,288713,199680,208434
2017-04-25 00:00:00.000000000,1493049600000000000,8635.0,8695.0,8570.0,8580.0,201187,208434,215550
2017-04-26 00:00:00.000000000,1493136000000000000,8600.0,8735.0,8550.0,8635.0,234892,215550,204309
2017-04-27 00:00:00.000000000,1493222400000000000,8665.0,8700.0,8620.0,8680.0,170797,204309,208304
2017-04-28 00:00:00.000000000,1493308800000000000,8730.0,8900.0,8715.0,8880.0,261734,208304,192867
2017-05-02 00:00:00.000000000,1493654400000000000,8865.0,8920.0,8780.0,8880.0,166592,192867,189052
2017-05-03 00:00:00.000000000,1493740800000000000,8865.0,8930.0,8795.0,8840.0,207877,189052,193696
2017-05-04 00:00:00.000000000,1493827200000000000,8670.0,8775.0,8605.0,8755.0,307263,193696,199171
2017-05-05 00:00:00.000000000,1493913600000000000,8695.0,8765.0,8650.0,8705.0,250798,199171,194711
2017-05-08 00:00:00.000000000,1494172800000000000,8845.0,8895.0,8720.0,8735.0,253839,194711,199507
2017-05-09 00:00:00.000000000,1494259200000000000,8760.0,8780.0,8700.0,8740.0,141530,199507,200522
2017-05-10 00:00:00.000000000,1494345600000000000,8760.0,8775.0,8535.0,8645.0,309643,200522,204226
2017-05-11 00:00:00.000000000,1494432000000000000,8655.0,8795.0,8610.0,8795.0,225957,204226,194668
2017-05-12 00:00:00.000000000,1494518400000000000,8750.0,8840.0,8720.0,8810.0,232783,194668,202207
2017-05-15 00:00:00.000000000,1494777600000000000,8845.0,9060.0,8815.0,9060.0,349908,202207,239024
2017-05-16 00:00:00.000000000,1494864000000000000,9050.0,9155.0,8995.0,9150.0,260593,239024,242046
2017-05-17 00:00:00.000000000,1494950400000000000,9115.0,9175.0,9075.0,9115.0,261829,242046,230847
2017-05-18 00:00:00.000000000,1495036800000000000,9080.0,9230.0,9045.0,9205.0,255766,230847,244247
2017-05-19 00:00:00.000000000,1495123200000000000,9310.0,9425.0,9240.0,9350.0,286027,244247,229212
2017-05-22 00:00:00.000000000,1495382400000000000,9385.0,9420.0,9235.0,9295.0,233813,229212,216477
2017-05-23 00:00:00.000000000,1495468800000000000,9315.0,9365.0,9250.0,9275.0,182031,216477,216003
2017-05-24 00:00:00.000000000,1495555200000000000,9325.0,9330.0,9100.0,9205.0,268953,216003,203344
2017-05-25 00:00:00.000000000,1495641600000000000,9200.0,9340.0,9170.0,9190.0,227343,203344,200104
2017-05-26 00:00:00.000000000,1495728000000000000,9095.0,9155.0,9045.0,9130.0,215450,200104,193770
2017-05-31 00:00:00.000000000,1496160000000000000,9155.0,9235.0,8980.0,9000.0,317199,193770,189844
2017-06-01 00:00:00.000000000,1496246400000000000,9035.0,9275.0,9005.0,9220.0,313891,189844,205640
2017-06-02 00:00:00.000000000,1496332800000000000,9190.0,9210.0,8905.0,8930.0,365346,205640,199061
2017-06-05 00:00:00.000000000,1496592000000000000,8960.0,8990.0,8870.0,8900.0,246054,199061,211479
2017-06-06 00:00:00.000000000,1496678400000000000,8930.0,8955.0,8850.0,8895.0,238552,211479,212629
2017-06-07 00:00:00.000000000,1496764800000000000,8905.0,8960.0,8820.0,8860.0,217781,212629,223486
2017-06-08 00:00:00.000000000,1496851200000000000,8810.0,9000.0,8780.0,8915.0,252117,223486,215261
2017-06-09 00:00:00.000000000,1496937600000000000,8920.0,8985.0,8875.0,8930.0,151987,215261,215834
2017-06-12 00:00:00.000000000,1497196800000000000,8965.0,9170.0,8960.0,9135.0,233338,215834,218529
2017-06-13 00:00:00.000000000,1497283200000000000,9135.0,9165.0,8905.0,8930.0,230180,218529,212656
2017-06-14 00:00:00.000000000,1497369600000000000,8955.0,9065.0,8870.0,8925.0,275339,212656,206096
2017-06-15 00:00:00.000000000,1497456000000000000,8875.0,8935.0,8820.0,8835.0,231754,206096,213450
2017-06-16 00:00:00.000000000,1497542400000000000,8855.0,8930.0,8795.0,8840.0,220626,213450,219112
2017-06-19 00:00:00.000000000,1497801600000000000,8855.0,8990.0,8825.0,8910.0,240511,219112,220045
2017-06-20 00:00:00.000000000,1497888000000000000,8910.0,8955.0,8830.0,8890.0,195756,220045,215359
2017-06-21 00:00:00.000000000,1497974400000000000,8845.0,8940.0,8785.0,8840.0,215193,215359,218294
2017-06-22 00:00:00.000000000,1498060800000000000,8860.0,8885.0,8660.0,8690.0,275974,218294,229921
2017-06-23 00:00:00.000000000,1498147200000000000,8705.0,8755.0,8675.0,8730.0,144841,229921,220383
2017-06-26 00:00:00.000000000,1498406400000000000,8755.0,8840.0,8735.0,8820.0,163390,220383,205470
2017-06-27 00:00:00.000000000,1498492800000000000,8810.0,8920.0,8800.0,8880.0,168453,205470,197689
2017-06-28 00:00:00.000000000,1498579200000000000,8925.0,8960.0,8780.0,8830.0,182195,197689,202025
2017-06-29 00:00:00.000000000,1498665600000000000,8880.0,9070.0,8855.0,8975.0,281561,202025,200068
2017-06-30 00:00:00.000000000,1498752000000000000,8965.0,9045.0,8915.0,9025.0,156763,200068,201116
2017-07-03 00:00:00.000000000,1499011200000000000,9065.0,9125.0,8995.0,9030.0,169173,201116,206794
2017-07-04 00:00:00.000000000,1499097600000000000,9020.0,9025.0,8790.0,8820.0,260321,206794,206594
2017-07-05 00:00:00.000000000,1499184000000000000,8850.0,8915.0,8805.0,8825.0,166941,206594,206579
2017-07-06 00:00:00.000000000,1499270400000000000,8810.0,8960.0,8790.0,8955.0,179744,206579,196095
2017-07-07 00:00:00.000000000,1499356800000000000,8925.0,9045.0,8915.0,9015.0,236319,196095,195948
2017-07-10 00:00:00.000000000,1499616000000000000,9015.0,9105.0,8845.0,8860.0,272952,195948,204156
2017-07-11 00:00:00.000000000,1499702400000000000,8920.0,9025.0,8855.0,9005.0,267721,204156,201736
2017-07-12 00:00:00.000000000,1499788800000000000,9035.0,9165.0,9015.0,9075.0,329081,201736,204171
2017-07-13 00:00:00.000000000,1499875200000000000,9050.0,9265.0,9025.0,9135.0,324255,204171,213540
2017-07-14 00:00:00.000000000,1499961600000000000,9160.0,9200.0,9105.0,9160.0,210594,213540,206057
2017-07-17 00:00:00.000000000,1500220800000000000,9215.0,9290.0,9155.0,9165.0,257008,206057,204986
2017-07-18 00:00:00.000000000,1500307200000000000,9180.0,9270.0,9165.0,9220.0,182475,204986,206961
2017-07-19 00:00:00.000000000,1500393600000000000,9215.0,9305.0,9190.0,9250.0,202105,206961,198184
2017-07-20 00:00:00.000000000,1500480000000000000,9305.0,9725.0,9295.0,9650.0,544146,198184,190823
2017-07-21 00:00:00.000000000,1500566400000000000,9570.0,9685.0,9475.0,9660.0,332934,190823,179731
2017-07-24 00:00:00.000000000,1500825600000000000,9575.0,9755.0,9545.0,9640.0,278456,179731,179787
2017-07-25 00:00:00.000000000,1500912000000000000,9690.0,9725.0,9565.0,9630.0,191860,179787,169759
2017-07-26 00:00:00.000000000,1500998400000000000,9705.0,9745.0,9470.0,9540.0,236123,169759,160142
2017-07-27 00:00:00.000000000,1501084800000000000,9570.0,9580.0,9450.0,9550.0,141639,160142,153876
2017-07-28 00:00:00.000000000,1501171200000000000,9550.0,9565.0,9365.0,9400.0,172959,153876,140459
2017-07-31 00:00:00.000000000,1501430400000000000,9435.0,9480.0,9340.0,9420.0,184949,140459,135931
2017-08-01 00:00:00.000000000,1501516800000000000,9455.0,9670.0,9405.0,9500.0,199264,135931,131166
2017-08-02 00:00:00.000000000,1501603200000000000,9475.0,9560.0,9425.0,9485.0,106358,131166,127453
2017-08-03 00:00:00.000000000,1501689600000000000,9700.0,9730.0,9490.0,9525.0,219528,127453,198943
2017-08-04 00:00:00.000000000,1501776000000000000,9550.0,9775.0,9535.0,9700.0,220903,198943,211210
2017-08-07 00:00:00.000000000,1502035200000000000,9760.0,9830.0,9550.0,9575.0,254942,211210,207457
2017-08-08 00:00:00.000000000,1502121600000000000,9610.0,9820.0,9605.0,9780.0,308111,207457,235127
2017-08-09 00:00:00.000000000,1502208000000000000,9865.0,9960.0,9730.0,9805.0,269600,235127,231843
2017-08-10 00:00:00.000000000,1502294400000000000,9810.0,9880.0,9745.0,9820.0,210330,231843,228934
2017-08-11 00:00:00.000000000,1502380800000000000,9750.0,9770.0,9480.0,9555.0,300275,228934,210150
2017-08-14 00:00:00.000000000,1502640000000000000,9575.0,9620.0,9510.0,9545.0,168035,210150,216437
2017-08-15 00:00:00.000000000,1502726400000000000,9490.0,9515.0,9325.0,9450.0,291960,216437,205166
2017-08-16 00:00:00.000000000,1502812800000000000,9435.0,9515.0,9400.0,9455.0,159314,205166,211643
2017-08-17 00:00:00.000000000,1502899200000000000,9565.0,9750.0,9555.0,9675.0,249473,211643,214001
2017-08-18 00:00:00.000000000,1502985600000000000,9675.0,9735.0,9645.0,9735.0,148727,214001,217296
2017-08-21 00:00:00.000000000,1503244800000000000,9810.0,9855.0,9760.0,9805.0,179978,217296,228175
2017-08-22 00:00:00.000000000,1503331200000000000,9785.0,10075.0,9690.0,10040.0,407563,228175,262261
2017-08-23 00:00:00.000000000,1503417600000000000,9985.0,10035.0,9910.0,9945.0,258394,262261,263919
2017-08-24 00:00:00.000000000,1503504000000000000,9985.0,10045.0,9920.0,9940.0,187523,263919,254118
2017-08-25 00:00:00.000000000,1503590400000000000,9975.0,10130.0,9935.0,9955.0,247167,254118,263724
2017-08-28 00:00:00.000000000,1503849600000000000,9900.0,9975.0,9830.0,9955.0,162750,263724,250393
2017-08-29 00:00:00.000000000,1503936000000000000,9960.0,10105.0,9945.0,10060.0,250921,250393,261490
2017-08-30 00:00:00.000000000,1504022400000000000,10050.0,10100.0,9980.0,10065.0,157464,261490,246572
2017-08-31 00:00:00.000000000,1504108800000000000,10030.0,10245.0,9985.0,10175.0,262100,246572,271460
2017-09-01 00:00:00.000000000,1504195200000000000,10220.0,10375.0,10165.0,10360.0,199297,271460,262826
2017-09-04 00:00:00.000000000,1504454400000000000,10555.0,10605.0,10350.0,10395.0,225047,262826,261120
2017-09-05 00:00:00.000000000,1504540800000000000,10380.0,10480.0,10330.0,10440.0,184799,261120,245304
2017-09-06 00:00:00.000000000,1504627200000000000,10370.0,10395.0,10240.0,10285.0,248393,245304,249941
2017-09-07 00:00:00.000000000,1504713600000000000,10305.0,10345.0,10085.0,10160.0,241210,249941,239096
2017-09-08 00:00:00.000000000,1504800000000000000,10185.0,10210.0,10000.0,10075.0,222790,239096,248217
2017-09-11 00:00:00.000000000,1505059200000000000,9980.0,10075.0,9915.0,10020.0,223171,248217,225170
2017-09-12 00:00:00.000000000,1505145600000000000,10110.0,10215.0,10050.0,10180.0,212822,225170,230522
2017-09-13 00:00:00.000000000,1505232000000000000,10195.0,10215.0,9895.0,9935.0,255802,230522,225834
2017-09-14 00:00:00.000000000,1505318400000000000,9965.0,10000.0,9750.0,9765.0,216797,225834,228157
2017-09-15 00:00:00.000000000,1505404800000000000,9775.0,9825.0,9690.0,9750.0,209821,228157,223532
2017-09-18 00:00:00.000000000,1505664000000000000,9725.0,9860.0,9635.0,9790.0,255550,223532,221400
2017-09-19 00:00:00.000000000,1505750400000000000,9805.0,9835.0,9660.0,9670.0,174057,221400,209557
2017-09-20 00:00:00.000000000,1505836800000000000,9720.0,9785.0,9645.0,9730.0,209531,209557,218340
2017-09-21 00:00:00.000000000,1505923200000000000,9705.0,9710.0,9485.0,9520.0,222496,218340,218141
2017-09-22 00:00:00.000000000,1506009600000000000,9515.0,9600.0,9465.0,9540.0,190154,218141,222465
2017-09-25 00:00:00.000000000,1506268800000000000,9560.0,9630.0,9490.0,9590.0,209763,222465,213697
2017-09-26 00:00:00.000000000,1506355200000000000,9645.0,9695.0,9555.0,9670.0,180532,213697,215835
2017-09-27 00:00:00.000000000,1506441600000000000,9700.0,9720.0,9615.0,9665.0,125694,215835,202655
2017-09-28 00:00:00.000000000,1506528000000000000,9560.0,9560.0,9245.0,9450.0,307144,202655,197079
2017-09-29 00:00:00.000000000,1506614400000000000,9490.0,9540.0,9410.0,9510.0,127332,197079,193253
2017-10-09 00:00:00.000000000,1507478400000000000,9595.0,9635.0,9425.0,9515.0,190220,193253,198116
2017-10-10 00:00:00.000000000,1507564800000000000,9485.0,9640.0,9440.0,9455.0,214135,198116,203001
2017-10-11 00:00:00.000000000,1507651200000000000,9520.0,9520.0,9355.0,9365.0,208971,203001,218877
2017-10-12 00:00:00.000000000,1507737600000000000,9395.0,9540.0,9300.0,9530.0,266609,218877,207686
2017-10-13 00:00:00.000000000,1507824000000000000,9560.0,9760.0,9540.0,9720.0,259922,207686,204404
2017-10-16 00:00:00.000000000,1508083200000000000,9765.0,9810.0,9665.0,9795.0,222392,204404,197747
2017-10-17 00:00:00.000000000,1508169600000000000,9645.0,9890.0,9630.0,9845.0,280880,197747,210913
2017-10-18 00:00:00.000000000,1508256000000000000,9860.0,9920.0,9795.0,9860.0,161268,210913,193735
2017-10-19 00:00:00.000000000,1508342400000000000,9795.0,9810.0,9620.0,9690.0,260861,193735,189608
2017-10-20 00:00:00.000000000,1508428800000000000,9725.0,9955.0,9665.0,9940.0,252308,189608,197311
2017-10-23 00:00:00.000000000,1508688000000000000,9865.0,9920.0,9800.0,9850.0,195703,197311,196476
2017-10-24 00:00:00.000000000,1508774400000000000,9880.0,9930.0,9820.0,9835.0,174672,196476,193924
2017-10-25 00:00:00.000000000,1508860800000000000,9860.0,9915.0,9790.0,9885.0,202145,193924,201684
2017-10-26 00:00:00.000000000,1508947200000000000,9865.0,9980.0,9740.0,9760.0,260402,201684,196889
2017-10-27 00:00:00.000000000,1509033600000000000,9785.0,9805.0,9590.0,9610.0,209060,196889,181960
2017-10-30 00:00:00.000000000,1509292800000000000,9635.0,9670.0,9565.0,9595.0,157465,181960,182632
2017-10-31 00:00:00.000000000,1509379200000000000,9590.0,9595.0,9450.0,9510.0,155906,182632,185672
2017-11-01 00:00:00.000000000,1509465600000000000,9535.0,9625.0,9470.0,9485.0,159708,185672,189661
2017-11-02 00:00:00.000000000,1509552000000000000,9575.0,9665.0,9525.0,9645.0,200879,189661,188137
2017-11-03 00:00:00.000000000,1509638400000000000,9655.0,9760.0,9630.0,9715.0,214078,188137,185327
